Scenario,Global,Year,HhId,WkrId,Bzone,Azone,Marea,DistanceToWork,PaysForParking,IsCashOut,ParkingCost,IsECO
SayedMM,,2045,ZNHPO1-3780,ZNHPO1-3780-1,100,ZNHPO1,HYPO,3.95742852170948,0,0,0,0
SayedMM,,2045,ZNHPO1-3781,ZNHPO1-3781-1,101,ZNHPO1,HYPO,3.95742852170948,0,0,0,0
SayedMM,,2045,ZNHPO1-3781,ZNHPO1-3781-2,100,ZNHPO1,HYPO,3.95742852170948,0,0,0,0
SayedMM,,2045,ZNHPO1-3782,ZNHPO1-3782-1,102,ZNHPO2,HYPO,5.20641494505631,0,0,0,0
SayedMM,,2045,ZNHPO1-3782,ZNHPO1-3782-2,100,ZNHPO1,HYPO,3.95742852170948,0,0,0,0
SayedMM,,2045,ZNHPO1-3785,ZNHPO1-3785-1,101,ZNHPO1,HYPO,3.95742852170948,0,0,0,0
SayedMM,,2045,ZNHPO1-3786,ZNHPO1-3786-1,101,ZNHPO1,HYPO,3.95742852170948,0,0,0,0
SayedMM,,2045,ZNHPO1-3789,ZNHPO1-3789-1,103,ZNHPO2,HYPO,7.08142408922568,0,0,0,0
SayedMM,,2045,ZNHPO1-3789,ZNHPO1-3789-2,104,ZNHPO1,HYPO,7.08142408922568,0,0,0,0
SayedMM,,2045,ZNHPO1-3791,ZNHPO1-3791-1,100,ZNHPO1,HYPO,3.95742852170948,0,0,0,0
SayedMM,,2045,ZNHPO1-3792,ZNHPO1-3792-1,101,ZNHPO1,HYPO,15.2612610385063,0,0,0,0
SayedMM,,2045,ZNHPO1-3792,ZNHPO1-3792-2,101,ZNHPO1,HYPO,15.2612610385063,0,0,0,0
SayedMM,,2045,ZNHPO1-3793,ZNHPO1-3793-1,100,ZNHPO1,HYPO,3.95742852170948,0,0,0,0
SayedMM,,2045,ZNHPO1-3794,ZNHPO1-3794-1,100,ZNHPO1,HYPO,3.95742852170948,1,0,2.6,0
SayedMM,,2045,ZNHPO1-3795,ZNHPO1-3795-1,102,ZNHPO2,HYPO,11.0584679163333,0,0,0,0
SayedMM,,2045,ZNHPO1-3796,ZNHPO1-3796-1,101,ZNHPO1,HYPO,3.95742852170948,0,0,0,0
SayedMM,,2045,ZNHPO1-3800,ZNHPO1-3800-1,100,ZNHPO1,HYPO,3.95742852170948,0,0,0,0
SayedMM,,2045,ZNHPO1-3806,ZNHPO1-3806-1,104,ZNHPO1,HYPO,7.08142408922568,0,0,0,0
SayedMM,,2045,ZNHPO1-3806,ZNHPO1-3806-2,104,ZNHPO1,HYPO,7.08142408922568,0,0,0,0
SayedMM,,2045,ZNHPO1-3808,ZNHPO1-3808-1,102,ZNHPO2,HYPO,4.43837544562545,0,0,0,0
SayedMM,,2045,ZNHPO1-3809,ZNHPO1-3809-1,101,ZNHPO1,HYPO,3.95742852170948,1,0,3.15,0
SayedMM,,2045,ZNHPO1-3811,ZNHPO1-3811-1,102,ZNHPO2,HYPO,4.43837544562545,0,0,0,0
SayedMM,,2045,ZNHPO1-3811,ZNHPO1-3811-2,102,ZNHPO2,HYPO,4.43837544562545,0,0,0,0
SayedMM,,2045,ZNHPO1-3811,ZNHPO1-3811-3,104,ZNHPO1,HYPO,15.2612610385063,0,0,0,0
SayedMM,,2045,ZNHPO1-3815,ZNHPO1-3815-1,100,ZNHPO1,HYPO,3.95742852170948,0,0,0,0
SayedMM,,2045,ZNHPO1-3817,ZNHPO1-3817-1,100,ZNHPO1,HYPO,3.95742852170948,0,0,0,0
SayedMM,,2045,ZNHPO1-3818,ZNHPO1-3818-1,101,ZNHPO1,HYPO,15.2612610385063,0,0,0,0
SayedMM,,2045,ZNHPO1-3818,ZNHPO1-3818-2,104,ZNHPO1,HYPO,7.08142408922568,0,0,0,0
SayedMM,,2045,ZNHPO1-3819,ZNHPO1-3819-1,104,ZNHPO1,HYPO,15.9168801049657,0,0,0,0
SayedMM,,2045,ZNHPO1-3819,ZNHPO1-3819-2,102,ZNHPO2,HYPO,5.20641494505631,0,0,0,0
SayedMM,,2045,ZNHPO1-3820,ZNHPO1-3820-1,104,ZNHPO1,HYPO,7.08142408922568,0,0,0,0
SayedMM,,2045,ZNHPO1-3821,ZNHPO1-3821-1,100,ZNHPO1,HYPO,3.95742852170948,0,0,0,0
SayedMM,,2045,ZNHPO1-3821,ZNHPO1-3821-2,101,ZNHPO1,HYPO,3.95742852170948,0,0,0,0
SayedMM,,2045,ZNHPO1-3823,ZNHPO1-3823-1,103,ZNHPO2,HYPO,9.49146683765361,0,0,0,0
SayedMM,,2045,ZNHPO1-3823,ZNHPO1-3823-2,102,ZNHPO2,HYPO,5.20641494505631,0,0,0,0
SayedMM,,2045,ZNHPO1-3825,ZNHPO1-3825-1,102,ZNHPO2,HYPO,11.0584679163333,0,0,0,0
SayedMM,,2045,ZNHPO1-3829,ZNHPO1-3829-1,101,ZNHPO1,HYPO,3.95742852170948,0,0,0,0
SayedMM,,2045,ZNHPO1-3832,ZNHPO1-3832-1,100,ZNHPO1,HYPO,3.95742852170948,0,0,0,0
SayedMM,,2045,ZNHPO1-3832,ZNHPO1-3832-2,100,ZNHPO1,HYPO,3.95742852170948,0,0,0,0
SayedMM,,2045,ZNHPO1-3833,ZNHPO1-3833-1,101,ZNHPO1,HYPO,15.2612610385063,0,0,0,0
SayedMM,,2045,ZNHPO1-3836,ZNHPO1-3836-1,100,ZNHPO1,HYPO,3.95742852170948,0,0,0,0
SayedMM,,2045,ZNHPO1-3836,ZNHPO1-3836-2,102,ZNHPO2,HYPO,4.43837544562545,0,0,0,0
SayedMM,,2045,ZNHPO1-3836,ZNHPO1-3836-3,100,ZNHPO1,HYPO,3.95742852170948,1,0,2.6,0
SayedMM,,2045,ZNHPO1-3837,ZNHPO1-3837-1,101,ZNHPO1,HYPO,3.95742852170948,0,0,0,0
SayedMM,,2045,ZNHPO1-3838,ZNHPO1-3838-1,100,ZNHPO1,HYPO,15.9168801049657,0,0,0,0
SayedMM,,2045,ZNHPO1-3839,ZNHPO1-3839-1,101,ZNHPO1,HYPO,3.95742852170948,0,0,0,0
SayedMM,,2045,ZNHPO1-3841,ZNHPO1-3841-1,100,ZNHPO1,HYPO,3.95742852170948,0,0,0,0
SayedMM,,2045,ZNHPO1-3842,ZNHPO1-3842-1,103,ZNHPO2,HYPO,7.08142408922568,1,0,0,0
SayedMM,,2045,ZNHPO1-3843,ZNHPO1-3843-1,100,ZNHPO1,HYPO,3.95742852170948,0,0,0,0
SayedMM,,2045,ZNHPO1-3843,ZNHPO1-3843-2,100,ZNHPO1,HYPO,3.95742852170948,0,0,0,0
SayedMM,,2045,ZNHPO1-3845,ZNHPO1-3845-1,102,ZNHPO2,HYPO,5.20641494505631,0,0,0,0
SayedMM,,2045,ZNHPO1-3846,ZNHPO1-3846-1,101,ZNHPO1,HYPO,3.95742852170948,1,0,3.15,0
SayedMM,,2045,ZNHPO1-3846,ZNHPO1-3846-2,101,ZNHPO1,HYPO,3.95742852170948,0,0,0,0
SayedMM,,2045,ZNHPO1-3848,ZNHPO1-3848-1,101,ZNHPO1,HYPO,3.95742852170948,0,0,0,0
SayedMM,,2045,ZNHPO1-3849,ZNHPO1-3849-1,101,ZNHPO1,HYPO,3.95742852170948,0,0,0,0
SayedMM,,2045,ZNHPO1-3850,ZNHPO1-3850-1,101,ZNHPO1,HYPO,3.95742852170948,0,0,0,0
SayedMM,,2045,ZNHPO1-3851,ZNHPO1-3851-1,104,ZNHPO1,HYPO,7.08142408922568,0,0,0,0
SayedMM,,2045,ZNHPO1-3852,ZNHPO1-3852-1,102,ZNHPO2,HYPO,11.0584679163333,0,0,0,0
SayedMM,,2045,ZNHPO1-3852,ZNHPO1-3852-2,103,ZNHPO2,HYPO,7.08142408922568,0,0,0,0
SayedMM,,2045,ZNHPO1-3855,ZNHPO1-3855-1,101,ZNHPO1,HYPO,3.95742852170948,0,0,0,0
SayedMM,,2045,ZNHPO1-3858,ZNHPO1-3858-1,101,ZNHPO1,HYPO,3.95742852170948,0,0,0,0
SayedMM,,2045,ZNHPO1-3859,ZNHPO1-3859-1,101,ZNHPO1,HYPO,3.95742852170948,1,0,3.15,0
SayedMM,,2045,ZNHPO1-3860,ZNHPO1-3860-1,101,ZNHPO1,HYPO,3.95742852170948,0,0,0,0
SayedMM,,2045,ZNHPO1-3861,ZNHPO1-3861-1,102,ZNHPO2,HYPO,4.43837544562545,1,0,0,0
SayedMM,,2045,ZNHPO1-3864,ZNHPO1-3864-1,104,ZNHPO1,HYPO,7.08142408922568,1,0,0,0
SayedMM,,2045,ZNHPO1-3865,ZNHPO1-3865-1,103,ZNHPO2,HYPO,9.49146683765361,0,0,0,0
SayedMM,,2045,ZNHPO1-3866,ZNHPO1-3866-1,102,ZNHPO2,HYPO,11.0584679163333,0,0,0,0
SayedMM,,2045,ZNHPO1-3866,ZNHPO1-3866-2,104,ZNHPO1,HYPO,7.08142408922568,0,0,0,0
SayedMM,,2045,ZNHPO1-3867,ZNHPO1-3867-1,103,ZNHPO2,HYPO,9.49146683765361,1,0,0,0
SayedMM,,2045,ZNHPO1-3867,ZNHPO1-3867-2,101,ZNHPO1,HYPO,3.95742852170948,0,0,0,0
SayedMM,,2045,ZNHPO1-3868,ZNHPO1-3868-1,104,ZNHPO1,HYPO,7.08142408922568,1,0,0,0
SayedMM,,2045,ZNHPO1-3868,ZNHPO1-3868-2,100,ZNHPO1,HYPO,15.9168801049657,0,0,0,0
SayedMM,,2045,ZNHPO1-3870,ZNHPO1-3870-1,101,ZNHPO1,HYPO,3.95742852170948,0,0,0,0
SayedMM,,2045,ZNHPO1-3870,ZNHPO1-3870-2,101,ZNHPO1,HYPO,3.95742852170948,0,0,0,0
SayedMM,,2045,ZNHPO1-3873,ZNHPO1-3873-1,101,ZNHPO1,HYPO,3.95742852170948,0,0,0,0
SayedMM,,2045,ZNHPO1-3873,ZNHPO1-3873-2,101,ZNHPO1,HYPO,3.95742852170948,0,0,0,0
SayedMM,,2045,ZNHPO1-3880,ZNHPO1-3880-1,104,ZNHPO1,HYPO,7.08142408922568,1,0,0,0
SayedMM,,2045,ZNHPO1-3881,ZNHPO1-3881-1,100,ZNHPO1,HYPO,3.95742852170948,0,0,0,0
SayedMM,,2045,ZNHPO1-3882,ZNHPO1-3882-1,101,ZNHPO1,HYPO,3.95742852170948,1,0,3.15,0
SayedMM,,2045,ZNHPO1-3887,ZNHPO1-3887-1,100,ZNHPO1,HYPO,3.95742852170948,0,0,0,0
SayedMM,,2045,ZNHPO1-3888,ZNHPO1-3888-1,100,ZNHPO1,HYPO,3.95742852170948,0,0,0,0
SayedMM,,2045,ZNHPO1-3888,ZNHPO1-3888-2,100,ZNHPO1,HYPO,3.95742852170948,1,0,2.6,0
SayedMM,,2045,ZNHPO1-3892,ZNHPO1-3892-1,100,ZNHPO1,HYPO,3.95742852170948,0,0,0,0
SayedMM,,2045,ZNHPO1-3893,ZNHPO1-3893-1,100,ZNHPO1,HYPO,3.95742852170948,0,0,0,0
SayedMM,,2045,ZNHPO1-3893,ZNHPO1-3893-2,100,ZNHPO1,HYPO,3.95742852170948,0,0,0,0
SayedMM,,2045,ZNHPO1-3894,ZNHPO1-3894-1,102,ZNHPO2,HYPO,4.43837544562545,1,0,0,0
SayedMM,,2045,ZNHPO1-3896,ZNHPO1-3896-1,102,ZNHPO2,HYPO,11.0584679163333,0,0,0,0
SayedMM,,2045,ZNHPO1-3898,ZNHPO1-3898-1,100,ZNHPO1,HYPO,3.95742852170948,0,0,0,0
SayedMM,,2045,ZNHPO1-3898,ZNHPO1-3898-2,103,ZNHPO2,HYPO,8.2188908412302,0,0,0,0
SayedMM,,2045,ZNHPO1-3899,ZNHPO1-3899-1,100,ZNHPO1,HYPO,3.95742852170948,0,0,0,0
SayedMM,,2045,ZNHPO1-3899,ZNHPO1-3899-2,101,ZNHPO1,HYPO,3.95742852170948,1,0,3.15,0
SayedMM,,2045,ZNHPO1-3900,ZNHPO1-3900-1,100,ZNHPO1,HYPO,15.9168801049657,0,0,0,0
SayedMM,,2045,ZNHPO1-3902,ZNHPO1-3902-1,103,ZNHPO2,HYPO,8.2188908412302,0,0,0,0
SayedMM,,2045,ZNHPO1-3902,ZNHPO1-3902-2,102,ZNHPO2,HYPO,4.43837544562545,0,0,0,0
SayedMM,,2045,ZNHPO1-3904,ZNHPO1-3904-1,101,ZNHPO1,HYPO,15.2612610385063,0,0,0,0
SayedMM,,2045,ZNHPO1-3912,ZNHPO1-3912-1,102,ZNHPO2,HYPO,4.43837544562545,0,0,0,0
SayedMM,,2045,ZNHPO1-3912,ZNHPO1-3912-2,102,ZNHPO2,HYPO,4.43837544562545,0,0,0,0
SayedMM,,2045,ZNHPO1-3913,ZNHPO1-3913-1,100,ZNHPO1,HYPO,15.9168801049657,1,0,2.6,0
SayedMM,,2045,ZNHPO1-3914,ZNHPO1-3914-1,100,ZNHPO1,HYPO,3.95742852170948,1,0,2.6,0
SayedMM,,2045,ZNHPO1-3914,ZNHPO1-3914-2,102,ZNHPO2,HYPO,5.20641494505631,0,0,0,0
SayedMM,,2045,ZNHPO1-3915,ZNHPO1-3915-1,101,ZNHPO1,HYPO,3.95742852170948,1,0,3.15,0
SayedMM,,2045,ZNHPO1-3917,ZNHPO1-3917-1,102,ZNHPO2,HYPO,5.20641494505631,0,0,0,0
SayedMM,,2045,ZNHPO1-3918,ZNHPO1-3918-1,101,ZNHPO1,HYPO,3.95742852170948,1,0,3.15,0
SayedMM,,2045,ZNHPO1-3918,ZNHPO1-3918-2,101,ZNHPO1,HYPO,3.95742852170948,0,0,0,0
SayedMM,,2045,ZNHPO1-3919,ZNHPO1-3919-1,101,ZNHPO1,HYPO,3.95742852170948,0,0,0,0
SayedMM,,2045,ZNHPO1-3920,ZNHPO1-3920-1,101,ZNHPO1,HYPO,3.95742852170948,0,0,0,0
SayedMM,,2045,ZNHPO1-3920,ZNHPO1-3920-2,102,ZNHPO2,HYPO,4.43837544562545,1,0,0,0
SayedMM,,2045,ZNHPO1-3927,ZNHPO1-3927-1,103,ZNHPO2,HYPO,7.08142408922568,0,0,0,0
SayedMM,,2045,ZNHPO1-3928,ZNHPO1-3928-1,101,ZNHPO1,HYPO,3.95742852170948,0,0,0,0
SayedMM,,2045,ZNHPO1-3928,ZNHPO1-3928-2,101,ZNHPO1,HYPO,3.95742852170948,0,0,0,0
SayedMM,,2045,ZNHPO1-3929,ZNHPO1-3929-1,101,ZNHPO1,HYPO,3.95742852170948,0,0,0,0
SayedMM,,2045,ZNHPO1-3930,ZNHPO1-3930-1,102,ZNHPO2,HYPO,4.43837544562545,0,0,0,0
SayedMM,,2045,ZNHPO1-3931,ZNHPO1-3931-1,101,ZNHPO1,HYPO,3.95742852170948,0,0,0,0
SayedMM,,2045,ZNHPO1-3931,ZNHPO1-3931-2,100,ZNHPO1,HYPO,3.95742852170948,0,0,0,0
SayedMM,,2045,ZNHPO1-3936,ZNHPO1-3936-1,100,ZNHPO1,HYPO,3.95742852170948,0,0,0,0
SayedMM,,2045,ZNHPO1-3936,ZNHPO1-3936-2,100,ZNHPO1,HYPO,3.95742852170948,0,0,0,0
SayedMM,,2045,ZNHPO1-3937,ZNHPO1-3937-1,104,ZNHPO1,HYPO,15.2612610385063,0,0,0,0
SayedMM,,2045,ZNHPO1-3938,ZNHPO1-3938-1,102,ZNHPO2,HYPO,4.43837544562545,0,0,0,0
SayedMM,,2045,ZNHPO1-3939,ZNHPO1-3939-1,104,ZNHPO1,HYPO,7.08142408922568,0,0,0,0
SayedMM,,2045,ZNHPO1-3939,ZNHPO1-3939-2,100,ZNHPO1,HYPO,15.9168801049657,0,0,0,0
SayedMM,,2045,ZNHPO1-3941,ZNHPO1-3941-1,102,ZNHPO2,HYPO,4.43837544562545,1,0,0,0
SayedMM,,2045,ZNHPO1-3941,ZNHPO1-3941-2,100,ZNHPO1,HYPO,3.95742852170948,0,0,0,0
SayedMM,,2045,ZNHPO1-3942,ZNHPO1-3942-1,103,ZNHPO2,HYPO,9.49146683765361,0,0,0,0
SayedMM,,2045,ZNHPO1-3942,ZNHPO1-3942-2,101,ZNHPO1,HYPO,3.95742852170948,0,0,0,0
SayedMM,,2045,ZNHPO1-3945,ZNHPO1-3945-1,104,ZNHPO1,HYPO,7.08142408922568,0,0,0,0
SayedMM,,2045,ZNHPO1-3950,ZNHPO1-3950-1,101,ZNHPO1,HYPO,15.2612610385063,1,0,3.15,0
SayedMM,,2045,ZNHPO1-3950,ZNHPO1-3950-2,100,ZNHPO1,HYPO,15.9168801049657,0,0,0,0
SayedMM,,2045,ZNHPO1-3951,ZNHPO1-3951-1,101,ZNHPO1,HYPO,15.2612610385063,0,0,0,0
SayedMM,,2045,ZNHPO1-3952,ZNHPO1-3952-1,101,ZNHPO1,HYPO,3.95742852170948,1,0,3.15,0
SayedMM,,2045,ZNHPO1-3953,ZNHPO1-3953-1,101,ZNHPO1,HYPO,15.2612610385063,0,0,0,0
SayedMM,,2045,ZNHPO1-3953,ZNHPO1-3953-2,101,ZNHPO1,HYPO,15.2612610385063,0,0,0,0
SayedMM,,2045,ZNHPO1-3957,ZNHPO1-3957-1,100,ZNHPO1,HYPO,3.95742852170948,0,0,0,0
SayedMM,,2045,ZNHPO1-3959,ZNHPO1-3959-1,102,ZNHPO2,HYPO,5.20641494505631,0,0,0,0
SayedMM,,2045,ZNHPO1-3959,ZNHPO1-3959-2,102,ZNHPO2,HYPO,5.20641494505631,1,0,0,0
SayedMM,,2045,ZNHPO1-3960,ZNHPO1-3960-1,101,ZNHPO1,HYPO,3.95742852170948,0,0,0,0
SayedMM,,2045,ZNHPO1-3961,ZNHPO1-3961-1,102,ZNHPO2,HYPO,11.0584679163333,0,0,0,0
SayedMM,,2045,ZNHPO1-3962,ZNHPO1-3962-1,101,ZNHPO1,HYPO,3.95742852170948,0,0,0,0
SayedMM,,2045,ZNHPO1-3964,ZNHPO1-3964-1,101,ZNHPO1,HYPO,3.95742852170948,0,0,0,0
SayedMM,,2045,ZNHPO1-3971,ZNHPO1-3971-1,101,ZNHPO1,HYPO,3.95742852170948,0,0,0,0
SayedMM,,2045,ZNHPO1-3973,ZNHPO1-3973-1,100,ZNHPO1,HYPO,3.95742852170948,1,0,2.6,0
SayedMM,,2045,ZNHPO1-3974,ZNHPO1-3974-1,101,ZNHPO1,HYPO,3.95742852170948,0,0,0,0
SayedMM,,2045,ZNHPO1-3974,ZNHPO1-3974-2,100,ZNHPO1,HYPO,3.95742852170948,0,0,0,0
SayedMM,,2045,ZNHPO1-3975,ZNHPO1-3975-1,102,ZNHPO2,HYPO,5.20641494505631,0,0,0,0
SayedMM,,2045,ZNHPO1-3975,ZNHPO1-3975-2,102,ZNHPO2,HYPO,5.20641494505631,0,0,0,0
SayedMM,,2045,ZNHPO1-3976,ZNHPO1-3976-1,100,ZNHPO1,HYPO,15.9168801049657,0,0,0,0
SayedMM,,2045,ZNHPO1-3977,ZNHPO1-3977-1,100,ZNHPO1,HYPO,3.95742852170948,0,0,0,0
SayedMM,,2045,ZNHPO1-3980,ZNHPO1-3980-1,101,ZNHPO1,HYPO,15.2612610385063,0,0,0,0
SayedMM,,2045,ZNHPO1-3981,ZNHPO1-3981-1,101,ZNHPO1,HYPO,3.95742852170948,0,0,0,0
SayedMM,,2045,ZNHPO1-3982,ZNHPO1-3982-1,104,ZNHPO1,HYPO,7.08142408922568,0,0,0,0
SayedMM,,2045,ZNHPO1-3982,ZNHPO1-3982-2,101,ZNHPO1,HYPO,15.2612610385063,1,0,3.15,0
SayedMM,,2045,ZNHPO1-3983,ZNHPO1-3983-1,104,ZNHPO1,HYPO,7.08142408922568,0,0,0,0
SayedMM,,2045,ZNHPO1-3985,ZNHPO1-3985-1,100,ZNHPO1,HYPO,3.95742852170948,0,0,0,0
SayedMM,,2045,ZNHPO1-3986,ZNHPO1-3986-1,101,ZNHPO1,HYPO,3.95742852170948,0,0,0,0
SayedMM,,2045,ZNHPO1-3986,ZNHPO1-3986-2,102,ZNHPO2,HYPO,5.20641494505631,1,0,0,0
SayedMM,,2045,ZNHPO1-3987,ZNHPO1-3987-1,100,ZNHPO1,HYPO,3.95742852170948,1,0,2.6,0
SayedMM,,2045,ZNHPO1-3989,ZNHPO1-3989-1,102,ZNHPO2,HYPO,11.0584679163333,0,0,0,0
SayedMM,,2045,ZNHPO1-3989,ZNHPO1-3989-2,104,ZNHPO1,HYPO,7.08142408922568,0,0,0,0
SayedMM,,2045,ZNHPO1-3990,ZNHPO1-3990-1,101,ZNHPO1,HYPO,3.95742852170948,1,0,3.15,0
SayedMM,,2045,ZNHPO1-3991,ZNHPO1-3991-1,100,ZNHPO1,HYPO,3.95742852170948,0,0,0,0
SayedMM,,2045,ZNHPO1-3992,ZNHPO1-3992-1,101,ZNHPO1,HYPO,15.2612610385063,0,0,0,0
SayedMM,,2045,ZNHPO1-3994,ZNHPO1-3994-1,104,ZNHPO1,HYPO,7.08142408922568,0,0,0,0
SayedMM,,2045,ZNHPO1-3996,ZNHPO1-3996-1,101,ZNHPO1,HYPO,15.2612610385063,0,0,0,0
SayedMM,,2045,ZNHPO1-3997,ZNHPO1-3997-1,100,ZNHPO1,HYPO,15.9168801049657,0,0,0,0
SayedMM,,2045,ZNHPO1-4000,ZNHPO1-4000-1,102,ZNHPO2,HYPO,5.20641494505631,0,0,0,0
SayedMM,,2045,ZNHPO1-4003,ZNHPO1-4003-1,101,ZNHPO1,HYPO,3.95742852170948,0,0,0,0
SayedMM,,2045,ZNHPO1-4003,ZNHPO1-4003-2,104,ZNHPO1,HYPO,15.2612610385063,0,0,0,0
SayedMM,,2045,ZNHPO1-4004,ZNHPO1-4004-1,100,ZNHPO1,HYPO,3.95742852170948,0,0,0,0
SayedMM,,2045,ZNHPO1-4010,ZNHPO1-4010-1,100,ZNHPO1,HYPO,3.95742852170948,1,0,2.6,0
SayedMM,,2045,ZNHPO1-4010,ZNHPO1-4010-2,101,ZNHPO1,HYPO,3.95742852170948,0,0,0,0
SayedMM,,2045,ZNHPO1-4012,ZNHPO1-4012-1,101,ZNHPO1,HYPO,15.2612610385063,0,0,0,0
SayedMM,,2045,ZNHPO1-4012,ZNHPO1-4012-2,100,ZNHPO1,HYPO,15.9168801049657,1,0,2.6,0
SayedMM,,2045,ZNHPO1-4016,ZNHPO1-4016-1,100,ZNHPO1,HYPO,3.95742852170948,0,0,0,0
SayedMM,,2045,ZNHPO1-4017,ZNHPO1-4017-1,102,ZNHPO2,HYPO,11.0584679163333,0,0,0,0
SayedMM,,2045,ZNHPO1-4018,ZNHPO1-4018-1,103,ZNHPO2,HYPO,7.08142408922568,0,0,0,0
SayedMM,,2045,ZNHPO1-4022,ZNHPO1-4022-1,102,ZNHPO2,HYPO,11.0584679163333,0,0,0,0
SayedMM,,2045,ZNHPO1-4022,ZNHPO1-4022-2,102,ZNHPO2,HYPO,11.0584679163333,0,0,0,0
SayedMM,,2045,ZNHPO1-4023,ZNHPO1-4023-1,100,ZNHPO1,HYPO,3.95742852170948,0,0,0,0
SayedMM,,2045,ZNHPO1-4025,ZNHPO1-4025-1,104,ZNHPO1,HYPO,7.08142408922568,0,0,0,0
SayedMM,,2045,ZNHPO1-4026,ZNHPO1-4026-1,102,ZNHPO2,HYPO,11.0584679163333,0,0,0,0
SayedMM,,2045,ZNHPO1-4026,ZNHPO1-4026-2,104,ZNHPO1,HYPO,7.08142408922568,0,0,0,0
SayedMM,,2045,ZNHPO1-4027,ZNHPO1-4027-1,103,ZNHPO2,HYPO,7.08142408922568,0,0,0,0
SayedMM,,2045,ZNHPO1-4029,ZNHPO1-4029-1,102,ZNHPO2,HYPO,5.20641494505631,0,0,0,0
SayedMM,,2045,ZNHPO1-4030,ZNHPO1-4030-1,100,ZNHPO1,HYPO,3.95742852170948,0,0,0,0
SayedMM,,2045,ZNHPO1-4030,ZNHPO1-4030-2,101,ZNHPO1,HYPO,3.95742852170948,0,0,0,0
SayedMM,,2045,ZNHPO1-4030,ZNHPO1-4030-3,103,ZNHPO2,HYPO,9.49146683765361,0,0,0,0
SayedMM,,2045,ZNHPO1-4030,ZNHPO1-4030-4,100,ZNHPO1,HYPO,3.95742852170948,0,0,0,0
SayedMM,,2045,ZNHPO1-4033,ZNHPO1-4033-1,101,ZNHPO1,HYPO,3.95742852170948,0,0,0,0
SayedMM,,2045,ZNHPO1-4034,ZNHPO1-4034-1,101,ZNHPO1,HYPO,3.95742852170948,0,0,0,0
SayedMM,,2045,ZNHPO1-4035,ZNHPO1-4035-1,100,ZNHPO1,HYPO,3.95742852170948,0,0,0,0
SayedMM,,2045,ZNHPO1-4035,ZNHPO1-4035-2,101,ZNHPO1,HYPO,3.95742852170948,0,0,0,0
SayedMM,,2045,ZNHPO1-4039,ZNHPO1-4039-1,100,ZNHPO1,HYPO,15.9168801049657,0,0,0,0
SayedMM,,2045,ZNHPO1-4039,ZNHPO1-4039-2,104,ZNHPO1,HYPO,7.08142408922568,0,0,0,0
SayedMM,,2045,ZNHPO1-4039,ZNHPO1-4039-3,102,ZNHPO2,HYPO,11.0584679163333,1,0,0,0
SayedMM,,2045,ZNHPO1-4041,ZNHPO1-4041-1,100,ZNHPO1,HYPO,15.9168801049657,0,0,0,0
SayedMM,,2045,ZNHPO1-4041,ZNHPO1-4041-2,103,ZNHPO2,HYPO,7.08142408922568,0,0,0,0
SayedMM,,2045,ZNHPO1-4041,ZNHPO1-4041-3,102,ZNHPO2,HYPO,11.0584679163333,0,0,0,0
SayedMM,,2045,ZNHPO1-4044,ZNHPO1-4044-1,102,ZNHPO2,HYPO,11.0584679163333,0,0,0,0
SayedMM,,2045,ZNHPO1-4045,ZNHPO1-4045-1,101,ZNHPO1,HYPO,3.95742852170948,0,0,0,0
SayedMM,,2045,ZNHPO1-4047,ZNHPO1-4047-1,104,ZNHPO1,HYPO,7.08142408922568,0,0,0,0
SayedMM,,2045,ZNHPO1-4048,ZNHPO1-4048-1,102,ZNHPO2,HYPO,4.43837544562545,0,0,0,0
SayedMM,,2045,ZNHPO1-4050,ZNHPO1-4050-1,100,ZNHPO1,HYPO,3.95742852170948,0,0,0,0
SayedMM,,2045,ZNHPO1-4050,ZNHPO1-4050-2,101,ZNHPO1,HYPO,3.95742852170948,1,0,3.15,0
SayedMM,,2045,ZNHPO1-4051,ZNHPO1-4051-1,101,ZNHPO1,HYPO,3.95742852170948,0,0,0,0
SayedMM,,2045,ZNHPO1-4051,ZNHPO1-4051-2,102,ZNHPO2,HYPO,5.20641494505631,1,0,0,0
SayedMM,,2045,ZNHPO1-4054,ZNHPO1-4054-1,101,ZNHPO1,HYPO,3.95742852170948,1,0,3.15,0
SayedMM,,2045,ZNHPO1-4056,ZNHPO1-4056-1,100,ZNHPO1,HYPO,15.9168801049657,0,0,0,0
SayedMM,,2045,ZNHPO1-4056,ZNHPO1-4056-2,101,ZNHPO1,HYPO,15.2612610385063,0,0,0,0
SayedMM,,2045,ZNHPO1-4057,ZNHPO1-4057-1,101,ZNHPO1,HYPO,3.95742852170948,0,0,0,0
SayedMM,,2045,ZNHPO1-4058,ZNHPO1-4058-1,103,ZNHPO2,HYPO,9.49146683765361,0,0,0,0
SayedMM,,2045,ZNHPO1-4062,ZNHPO1-4062-1,104,ZNHPO1,HYPO,7.08142408922568,1,0,0,0
SayedMM,,2045,ZNHPO1-4063,ZNHPO1-4063-1,104,ZNHPO1,HYPO,7.08142408922568,1,0,0,0
SayedMM,,2045,ZNHPO1-4064,ZNHPO1-4064-1,104,ZNHPO1,HYPO,7.08142408922568,0,0,0,0
SayedMM,,2045,ZNHPO1-4064,ZNHPO1-4064-2,101,ZNHPO1,HYPO,15.2612610385063,0,0,0,0
