Scenario,Global,Year,HhId,WkrId,Bzone,Azone,Marea,DistanceToWork,PaysForParking,IsCashOut,ParkingCost,IsECO
SayedMM,,2019,ZNHPO1-3968,ZNHPO1-3968-2,100,ZNHPO1,HYPO,3.95742852170948,0,0,0,0
SayedMM,,2019,ZNHPO1-3969,ZNHPO1-3969-1,100,ZNHPO1,HYPO,15.9168801049657,0,0,0,0
SayedMM,,2019,ZNHPO1-3970,ZNHPO1-3970-1,101,ZNHPO1,HYPO,3.95742852170948,0,0,0,0
SayedMM,,2019,ZNHPO1-3972,ZNHPO1-3972-1,104,ZNHPO1,HYPO,7.08142408922568,0,0,0,0
SayedMM,,2019,ZNHPO1-3974,ZNHPO1-3974-1,101,ZNHPO1,HYPO,15.2612610385063,0,0,0,0
SayedMM,,2019,ZNHPO1-3975,ZNHPO1-3975-1,100,ZNHPO1,HYPO,3.95742852170948,0,0,0,0
SayedMM,,2019,ZNHPO1-3976,ZNHPO1-3976-1,100,ZNHPO1,HYPO,3.95742852170948,0,0,0,0
SayedMM,,2019,ZNHPO1-3976,ZNHPO1-3976-2,102,ZNHPO2,HYPO,5.20641494505631,0,0,0,0
SayedMM,,2019,ZNHPO1-3982,ZNHPO1-3982-1,103,ZNHPO2,HYPO,9.49146683765361,0,0,0,0
SayedMM,,2019,ZNHPO1-3987,ZNHPO1-3987-1,100,ZNHPO1,HYPO,3.95742852170948,0,0,0,0
SayedMM,,2019,ZNHPO1-3988,ZNHPO1-3988-1,100,ZNHPO1,HYPO,3.95742852170948,0,0,0,0
SayedMM,,2019,ZNHPO1-3988,ZNHPO1-3988-2,100,ZNHPO1,HYPO,3.95742852170948,0,0,0,0
SayedMM,,2019,ZNHPO1-3989,ZNHPO1-3989-1,104,ZNHPO1,HYPO,7.08142408922568,0,0,0,0
SayedMM,,2019,ZNHPO1-3990,ZNHPO1-3990-1,100,ZNHPO1,HYPO,3.95742852170948,1,0,2.6,0
SayedMM,,2019,ZNHPO1-3990,ZNHPO1-3990-2,104,ZNHPO1,HYPO,15.9168801049657,0,0,0,0
SayedMM,,2019,ZNHPO1-3992,ZNHPO1-3992-1,103,ZNHPO2,HYPO,7.08142408922568,0,0,0,0
SayedMM,,2019,ZNHPO1-3992,ZNHPO1-3992-2,100,ZNHPO1,HYPO,15.9168801049657,0,0,0,0
SayedMM,,2019,ZNHPO1-3993,ZNHPO1-3993-1,103,ZNHPO2,HYPO,7.08142408922568,0,0,0,0
SayedMM,,2019,ZNHPO1-3993,ZNHPO1-3993-2,101,ZNHPO1,HYPO,15.2612610385063,0,0,0,0
SayedMM,,2019,ZNHPO1-3994,ZNHPO1-3994-1,101,ZNHPO1,HYPO,3.95742852170948,0,0,0,0
SayedMM,,2019,ZNHPO1-3996,ZNHPO1-3996-1,100,ZNHPO1,HYPO,3.95742852170948,0,0,0,0
SayedMM,,2019,ZNHPO1-3997,ZNHPO1-3997-1,102,ZNHPO2,HYPO,4.43837544562545,0,0,0,0
SayedMM,,2019,ZNHPO1-3998,ZNHPO1-3998-1,101,ZNHPO1,HYPO,15.2612610385063,0,0,0,0
SayedMM,,2019,ZNHPO1-3999,ZNHPO1-3999-1,100,ZNHPO1,HYPO,3.95742852170948,0,0,0,0
SayedMM,,2019,ZNHPO1-4002,ZNHPO1-4002-1,100,ZNHPO1,HYPO,3.95742852170948,0,0,0,0
SayedMM,,2019,ZNHPO1-4002,ZNHPO1-4002-2,101,ZNHPO1,HYPO,3.95742852170948,0,0,0,0
SayedMM,,2019,ZNHPO1-4003,ZNHPO1-4003-1,100,ZNHPO1,HYPO,3.95742852170948,0,0,0,0
SayedMM,,2019,ZNHPO1-4004,ZNHPO1-4004-1,101,ZNHPO1,HYPO,3.95742852170948,0,0,0,0
SayedMM,,2019,ZNHPO1-4006,ZNHPO1-4006-1,100,ZNHPO1,HYPO,3.95742852170948,1,0,2.6,0
SayedMM,,2019,ZNHPO1-4006,ZNHPO1-4006-2,100,ZNHPO1,HYPO,3.95742852170948,0,0,0,0
SayedMM,,2019,ZNHPO1-4007,ZNHPO1-4007-1,100,ZNHPO1,HYPO,3.95742852170948,0,0,0,0
SayedMM,,2019,ZNHPO1-4009,ZNHPO1-4009-1,101,ZNHPO1,HYPO,3.95742852170948,0,0,0,0
SayedMM,,2019,ZNHPO1-4010,ZNHPO1-4010-1,104,ZNHPO1,HYPO,7.08142408922568,1,0,0,0
SayedMM,,2019,ZNHPO1-4012,ZNHPO1-4012-1,100,ZNHPO1,HYPO,3.95742852170948,0,0,0,0
SayedMM,,2019,ZNHPO1-4014,ZNHPO1-4014-1,103,ZNHPO2,HYPO,8.2188908412302,1,0,0,0
SayedMM,,2019,ZNHPO1-4015,ZNHPO1-4015-1,103,ZNHPO2,HYPO,9.49146683765361,1,0,0,0
SayedMM,,2019,ZNHPO1-4015,ZNHPO1-4015-2,100,ZNHPO1,HYPO,3.95742852170948,0,0,0,0
SayedMM,,2019,ZNHPO1-4017,ZNHPO1-4017-1,100,ZNHPO1,HYPO,3.95742852170948,0,0,0,0
SayedMM,,2019,ZNHPO1-4017,ZNHPO1-4017-2,101,ZNHPO1,HYPO,3.95742852170948,0,0,0,0
SayedMM,,2019,ZNHPO1-4018,ZNHPO1-4018-1,102,ZNHPO2,HYPO,11.0584679163333,0,0,0,0
SayedMM,,2019,ZNHPO1-4019,ZNHPO1-4019-1,101,ZNHPO1,HYPO,3.95742852170948,0,0,0,0
SayedMM,,2019,ZNHPO1-4019,ZNHPO1-4019-2,100,ZNHPO1,HYPO,3.95742852170948,0,0,0,0
SayedMM,,2019,ZNHPO1-4019,ZNHPO1-4019-3,103,ZNHPO2,HYPO,9.49146683765361,0,0,0,0
SayedMM,,2019,ZNHPO1-4020,ZNHPO1-4020-1,100,ZNHPO1,HYPO,3.95742852170948,0,0,0,0
SayedMM,,2019,ZNHPO1-4021,ZNHPO1-4021-1,101,ZNHPO1,HYPO,3.95742852170948,0,0,0,0
SayedMM,,2019,ZNHPO1-4022,ZNHPO1-4022-1,101,ZNHPO1,HYPO,3.95742852170948,0,0,0,0
SayedMM,,2019,ZNHPO1-4023,ZNHPO1-4023-1,100,ZNHPO1,HYPO,3.95742852170948,0,0,0,0
SayedMM,,2019,ZNHPO1-4023,ZNHPO1-4023-2,102,ZNHPO2,HYPO,5.20641494505631,0,0,0,0
SayedMM,,2019,ZNHPO1-4024,ZNHPO1-4024-1,102,ZNHPO2,HYPO,5.20641494505631,1,0,0,0
SayedMM,,2019,ZNHPO1-4025,ZNHPO1-4025-1,101,ZNHPO1,HYPO,3.95742852170948,0,0,0,0
SayedMM,,2019,ZNHPO1-4025,ZNHPO1-4025-2,104,ZNHPO1,HYPO,15.2612610385063,1,0,0,0
SayedMM,,2019,ZNHPO1-4026,ZNHPO1-4026-1,104,ZNHPO1,HYPO,7.08142408922568,0,0,0,0
SayedMM,,2019,ZNHPO1-4030,ZNHPO1-4030-1,102,ZNHPO2,HYPO,11.0584679163333,0,0,0,0
SayedMM,,2019,ZNHPO1-4030,ZNHPO1-4030-2,101,ZNHPO1,HYPO,15.2612610385063,0,0,0,0
SayedMM,,2019,ZNHPO1-4031,ZNHPO1-4031-1,100,ZNHPO1,HYPO,3.95742852170948,1,0,2.6,0
SayedMM,,2019,ZNHPO1-4032,ZNHPO1-4032-1,101,ZNHPO1,HYPO,3.95742852170948,0,0,0,0
SayedMM,,2019,ZNHPO1-4032,ZNHPO1-4032-2,101,ZNHPO1,HYPO,3.95742852170948,1,0,3.15,1
SayedMM,,2019,ZNHPO1-4034,ZNHPO1-4034-1,100,ZNHPO1,HYPO,15.9168801049657,0,0,0,0
SayedMM,,2019,ZNHPO1-4035,ZNHPO1-4035-1,100,ZNHPO1,HYPO,3.95742852170948,0,0,0,0
SayedMM,,2019,ZNHPO1-4037,ZNHPO1-4037-1,102,ZNHPO2,HYPO,11.0584679163333,0,0,0,0
SayedMM,,2019,ZNHPO1-4038,ZNHPO1-4038-1,100,ZNHPO1,HYPO,3.95742852170948,0,0,0,0
SayedMM,,2019,ZNHPO1-4041,ZNHPO1-4041-1,100,ZNHPO1,HYPO,3.95742852170948,0,0,0,0
SayedMM,,2019,ZNHPO1-4042,ZNHPO1-4042-1,101,ZNHPO1,HYPO,3.95742852170948,0,0,0,0
SayedMM,,2019,ZNHPO1-4042,ZNHPO1-4042-2,101,ZNHPO1,HYPO,3.95742852170948,1,0,3.15,0
SayedMM,,2019,ZNHPO1-4043,ZNHPO1-4043-1,100,ZNHPO1,HYPO,3.95742852170948,0,0,0,0
SayedMM,,2019,ZNHPO1-4044,ZNHPO1-4044-1,101,ZNHPO1,HYPO,3.95742852170948,0,0,0,0
SayedMM,,2019,ZNHPO1-4045,ZNHPO1-4045-1,100,ZNHPO1,HYPO,3.95742852170948,0,0,0,0
SayedMM,,2019,ZNHPO1-4048,ZNHPO1-4048-1,100,ZNHPO1,HYPO,15.9168801049657,1,0,2.6,0
SayedMM,,2019,ZNHPO1-4049,ZNHPO1-4049-1,102,ZNHPO2,HYPO,5.20641494505631,0,0,0,0
SayedMM,,2019,ZNHPO1-4050,ZNHPO1-4050-1,101,ZNHPO1,HYPO,3.95742852170948,0,0,0,0
SayedMM,,2019,ZNHPO1-4051,ZNHPO1-4051-1,102,ZNHPO2,HYPO,5.20641494505631,0,0,0,0
SayedMM,,2019,ZNHPO1-4051,ZNHPO1-4051-2,100,ZNHPO1,HYPO,3.95742852170948,0,0,0,0
SayedMM,,2019,ZNHPO1-4052,ZNHPO1-4052-1,100,ZNHPO1,HYPO,3.95742852170948,0,0,0,0
SayedMM,,2019,ZNHPO1-4054,ZNHPO1-4054-1,101,ZNHPO1,HYPO,3.95742852170948,0,0,0,0
SayedMM,,2019,ZNHPO1-4055,ZNHPO1-4055-1,100,ZNHPO1,HYPO,3.95742852170948,1,0,2.6,0
SayedMM,,2019,ZNHPO1-4055,ZNHPO1-4055-2,101,ZNHPO1,HYPO,3.95742852170948,0,0,0,0
SayedMM,,2019,ZNHPO1-4056,ZNHPO1-4056-1,100,ZNHPO1,HYPO,3.95742852170948,0,0,0,0
SayedMM,,2019,ZNHPO1-4058,ZNHPO1-4058-1,101,ZNHPO1,HYPO,3.95742852170948,0,0,0,0
SayedMM,,2019,ZNHPO1-4061,ZNHPO1-4061-1,101,ZNHPO1,HYPO,3.95742852170948,0,0,0,0
SayedMM,,2019,ZNHPO1-4061,ZNHPO1-4061-2,101,ZNHPO1,HYPO,3.95742852170948,0,0,0,0
SayedMM,,2019,ZNHPO1-4063,ZNHPO1-4063-1,100,ZNHPO1,HYPO,3.95742852170948,0,0,0,0
SayedMM,,2019,ZNHPO1-4064,ZNHPO1-4064-1,100,ZNHPO1,HYPO,3.95742852170948,0,0,0,0
SayedMM,,2019,ZNHPO1-4064,ZNHPO1-4064-2,100,ZNHPO1,HYPO,3.95742852170948,0,0,0,0
SayedMM,,2019,ZNHPO1-4066,ZNHPO1-4066-1,100,ZNHPO1,HYPO,3.95742852170948,1,0,2.6,0
SayedMM,,2019,ZNHPO1-4071,ZNHPO1-4071-1,100,ZNHPO1,HYPO,3.95742852170948,0,0,0,0
SayedMM,,2019,ZNHPO1-4071,ZNHPO1-4071-2,100,ZNHPO1,HYPO,3.95742852170948,0,0,0,0
SayedMM,,2019,ZNHPO1-4072,ZNHPO1-4072-1,102,ZNHPO2,HYPO,11.0584679163333,0,0,0,0
SayedMM,,2019,ZNHPO1-4072,ZNHPO1-4072-2,102,ZNHPO2,HYPO,11.0584679163333,1,0,0,0
SayedMM,,2019,ZNHPO1-4073,ZNHPO1-4073-1,102,ZNHPO2,HYPO,11.0584679163333,0,0,0,0
SayedMM,,2019,ZNHPO1-4074,ZNHPO1-4074-1,104,ZNHPO1,HYPO,15.9168801049657,0,0,0,0
SayedMM,,2019,ZNHPO1-4076,ZNHPO1-4076-1,100,ZNHPO1,HYPO,3.95742852170948,0,0,0,0
SayedMM,,2019,ZNHPO1-4078,ZNHPO1-4078-1,103,ZNHPO2,HYPO,8.2188908412302,0,0,0,0
SayedMM,,2019,ZNHPO1-4078,ZNHPO1-4078-2,100,ZNHPO1,HYPO,3.95742852170948,0,0,0,0
SayedMM,,2019,ZNHPO1-4080,ZNHPO1-4080-1,101,ZNHPO1,HYPO,3.95742852170948,1,0,3.15,0
SayedMM,,2019,ZNHPO1-4080,ZNHPO1-4080-2,101,ZNHPO1,HYPO,3.95742852170948,0,0,0,0
SayedMM,,2019,ZNHPO1-4080,ZNHPO1-4080-3,100,ZNHPO1,HYPO,3.95742852170948,0,0,0,0
SayedMM,,2019,ZNHPO1-4081,ZNHPO1-4081-1,102,ZNHPO2,HYPO,11.0584679163333,0,0,0,0
SayedMM,,2019,ZNHPO1-4082,ZNHPO1-4082-1,103,ZNHPO2,HYPO,7.08142408922568,0,0,0,0
SayedMM,,2019,ZNHPO1-4082,ZNHPO1-4082-2,101,ZNHPO1,HYPO,15.2612610385063,0,0,0,0
SayedMM,,2019,ZNHPO1-4084,ZNHPO1-4084-1,103,ZNHPO2,HYPO,7.08142408922568,0,0,0,0
SayedMM,,2019,ZNHPO1-4084,ZNHPO1-4084-2,104,ZNHPO1,HYPO,7.08142408922568,0,0,0,0
SayedMM,,2019,ZNHPO1-4085,ZNHPO1-4085-1,104,ZNHPO1,HYPO,7.08142408922568,0,0,0,0
SayedMM,,2019,ZNHPO1-4086,ZNHPO1-4086-1,102,ZNHPO2,HYPO,5.20641494505631,0,0,0,0
SayedMM,,2019,ZNHPO1-4087,ZNHPO1-4087-1,101,ZNHPO1,HYPO,3.95742852170948,0,0,0,0
SayedMM,,2019,ZNHPO1-4087,ZNHPO1-4087-2,100,ZNHPO1,HYPO,3.95742852170948,0,0,0,0
SayedMM,,2019,ZNHPO1-4087,ZNHPO1-4087-3,101,ZNHPO1,HYPO,3.95742852170948,0,0,0,0
SayedMM,,2019,ZNHPO1-4087,ZNHPO1-4087-4,101,ZNHPO1,HYPO,3.95742852170948,0,0,0,0
SayedMM,,2019,ZNHPO1-4088,ZNHPO1-4088-1,104,ZNHPO1,HYPO,7.08142408922568,1,0,0,0
SayedMM,,2019,ZNHPO1-4089,ZNHPO1-4089-1,102,ZNHPO2,HYPO,5.20641494505631,0,0,0,0
SayedMM,,2019,ZNHPO1-4091,ZNHPO1-4091-1,102,ZNHPO2,HYPO,4.43837544562545,0,0,0,0
SayedMM,,2019,ZNHPO1-4092,ZNHPO1-4092-1,103,ZNHPO2,HYPO,7.08142408922568,0,0,0,0
SayedMM,,2019,ZNHPO1-4092,ZNHPO1-4092-2,100,ZNHPO1,HYPO,15.9168801049657,0,0,0,0
SayedMM,,2019,ZNHPO1-4094,ZNHPO1-4094-1,101,ZNHPO1,HYPO,15.2612610385063,0,0,0,0
SayedMM,,2019,ZNHPO1-4095,ZNHPO1-4095-1,101,ZNHPO1,HYPO,3.95742852170948,0,0,0,0
SayedMM,,2019,ZNHPO1-4095,ZNHPO1-4095-2,100,ZNHPO1,HYPO,3.95742852170948,0,0,0,0
SayedMM,,2019,ZNHPO1-4096,ZNHPO1-4096-1,103,ZNHPO2,HYPO,9.49146683765361,0,0,0,0
SayedMM,,2019,ZNHPO1-4096,ZNHPO1-4096-2,101,ZNHPO1,HYPO,3.95742852170948,0,0,0,0
SayedMM,,2019,ZNHPO1-4097,ZNHPO1-4097-1,101,ZNHPO1,HYPO,3.95742852170948,0,0,0,0
SayedMM,,2019,ZNHPO1-4097,ZNHPO1-4097-2,102,ZNHPO2,HYPO,4.43837544562545,0,0,0,0
SayedMM,,2019,ZNHPO1-4098,ZNHPO1-4098-1,100,ZNHPO1,HYPO,15.9168801049657,0,0,0,0
SayedMM,,2019,ZNHPO1-4102,ZNHPO1-4102-1,101,ZNHPO1,HYPO,3.95742852170948,0,0,0,0
SayedMM,,2019,ZNHPO1-4103,ZNHPO1-4103-1,102,ZNHPO2,HYPO,4.43837544562545,0,0,0,0
SayedMM,,2019,ZNHPO1-4103,ZNHPO1-4103-2,100,ZNHPO1,HYPO,3.95742852170948,0,0,0,0
SayedMM,,2019,ZNHPO1-4104,ZNHPO1-4104-1,101,ZNHPO1,HYPO,3.95742852170948,0,0,0,0
SayedMM,,2019,ZNHPO1-4104,ZNHPO1-4104-2,100,ZNHPO1,HYPO,3.95742852170948,0,0,0,0
SayedMM,,2019,ZNHPO1-4105,ZNHPO1-4105-1,100,ZNHPO1,HYPO,3.95742852170948,0,0,0,0
SayedMM,,2019,ZNHPO1-4106,ZNHPO1-4106-1,101,ZNHPO1,HYPO,3.95742852170948,0,0,0,0
SayedMM,,2019,ZNHPO1-4108,ZNHPO1-4108-1,101,ZNHPO1,HYPO,3.95742852170948,0,0,0,0
SayedMM,,2019,ZNHPO1-4108,ZNHPO1-4108-2,100,ZNHPO1,HYPO,3.95742852170948,0,0,0,0
SayedMM,,2019,ZNHPO1-4108,ZNHPO1-4108-3,104,ZNHPO1,HYPO,15.2612610385063,0,0,0,0
SayedMM,,2019,ZNHPO1-4109,ZNHPO1-4109-1,101,ZNHPO1,HYPO,3.95742852170948,0,0,0,0
SayedMM,,2019,ZNHPO1-4111,ZNHPO1-4111-1,104,ZNHPO1,HYPO,7.08142408922568,0,0,0,0
SayedMM,,2019,ZNHPO1-4112,ZNHPO1-4112-1,100,ZNHPO1,HYPO,15.9168801049657,1,0,2.6,0
SayedMM,,2019,ZNHPO1-4113,ZNHPO1-4113-1,102,ZNHPO2,HYPO,11.0584679163333,0,0,0,0
SayedMM,,2019,ZNHPO1-4114,ZNHPO1-4114-1,101,ZNHPO1,HYPO,15.2612610385063,0,0,0,0
SayedMM,,2019,ZNHPO1-4119,ZNHPO1-4119-1,101,ZNHPO1,HYPO,3.95742852170948,0,0,0,0
SayedMM,,2019,ZNHPO1-4119,ZNHPO1-4119-2,100,ZNHPO1,HYPO,3.95742852170948,0,0,0,0
SayedMM,,2019,ZNHPO1-4121,ZNHPO1-4121-1,100,ZNHPO1,HYPO,3.95742852170948,0,0,0,0
SayedMM,,2019,ZNHPO1-4121,ZNHPO1-4121-2,101,ZNHPO1,HYPO,3.95742852170948,0,0,0,0
SayedMM,,2019,ZNHPO1-4122,ZNHPO1-4122-1,100,ZNHPO1,HYPO,3.95742852170948,0,0,0,0
SayedMM,,2019,ZNHPO1-4125,ZNHPO1-4125-1,100,ZNHPO1,HYPO,3.95742852170948,1,0,2.6,0
SayedMM,,2019,ZNHPO1-4126,ZNHPO1-4126-1,104,ZNHPO1,HYPO,7.08142408922568,0,0,0,0
SayedMM,,2019,ZNHPO1-4129,ZNHPO1-4129-1,100,ZNHPO1,HYPO,15.9168801049657,0,0,0,0
SayedMM,,2019,ZNHPO1-4130,ZNHPO1-4130-1,100,ZNHPO1,HYPO,3.95742852170948,0,0,0,0
SayedMM,,2019,ZNHPO1-4134,ZNHPO1-4134-1,100,ZNHPO1,HYPO,3.95742852170948,0,0,0,0
SayedMM,,2019,ZNHPO1-4134,ZNHPO1-4134-2,100,ZNHPO1,HYPO,3.95742852170948,0,0,0,0
SayedMM,,2019,ZNHPO1-4138,ZNHPO1-4138-1,101,ZNHPO1,HYPO,3.95742852170948,0,0,0,0
SayedMM,,2019,ZNHPO1-4139,ZNHPO1-4139-1,101,ZNHPO1,HYPO,3.95742852170948,0,0,0,0
SayedMM,,2019,ZNHPO1-4140,ZNHPO1-4140-1,100,ZNHPO1,HYPO,3.95742852170948,0,0,0,0
SayedMM,,2019,ZNHPO1-4140,ZNHPO1-4140-2,101,ZNHPO1,HYPO,3.95742852170948,0,0,0,0
SayedMM,,2019,ZNHPO1-4140,ZNHPO1-4140-3,104,ZNHPO1,HYPO,15.9168801049657,0,0,0,0
SayedMM,,2019,ZNHPO1-4142,ZNHPO1-4142-1,103,ZNHPO2,HYPO,7.08142408922568,0,0,0,0
SayedMM,,2019,ZNHPO1-4143,ZNHPO1-4143-1,102,ZNHPO2,HYPO,4.43837544562545,0,0,0,0
SayedMM,,2019,ZNHPO1-4144,ZNHPO1-4144-1,104,ZNHPO1,HYPO,15.9168801049657,0,0,0,0
SayedMM,,2019,ZNHPO1-4144,ZNHPO1-4144-2,100,ZNHPO1,HYPO,3.95742852170948,1,0,2.6,0
SayedMM,,2019,ZNHPO1-4145,ZNHPO1-4145-1,101,ZNHPO1,HYPO,3.95742852170948,0,0,0,0
SayedMM,,2019,ZNHPO1-4145,ZNHPO1-4145-2,100,ZNHPO1,HYPO,3.95742852170948,0,0,0,0
SayedMM,,2019,ZNHPO1-4148,ZNHPO1-4148-1,101,ZNHPO1,HYPO,3.95742852170948,0,0,0,0
SayedMM,,2019,ZNHPO1-4149,ZNHPO1-4149-1,101,ZNHPO1,HYPO,3.95742852170948,0,0,0,0
SayedMM,,2019,ZNHPO1-4151,ZNHPO1-4151-1,104,ZNHPO1,HYPO,7.08142408922568,0,0,0,0
SayedMM,,2019,ZNHPO1-4152,ZNHPO1-4152-1,100,ZNHPO1,HYPO,3.95742852170948,0,0,0,0
SayedMM,,2019,ZNHPO1-4152,ZNHPO1-4152-2,100,ZNHPO1,HYPO,3.95742852170948,0,0,0,0
SayedMM,,2019,ZNHPO1-4153,ZNHPO1-4153-1,100,ZNHPO1,HYPO,3.95742852170948,0,0,0,0
SayedMM,,2019,ZNHPO1-4157,ZNHPO1-4157-1,100,ZNHPO1,HYPO,3.95742852170948,0,0,0,0
SayedMM,,2019,ZNHPO1-4157,ZNHPO1-4157-2,100,ZNHPO1,HYPO,3.95742852170948,0,0,0,0
SayedMM,,2019,ZNHPO1-4159,ZNHPO1-4159-1,100,ZNHPO1,HYPO,3.95742852170948,0,0,0,0
SayedMM,,2019,ZNHPO1-4159,ZNHPO1-4159-2,100,ZNHPO1,HYPO,3.95742852170948,0,0,0,0
SayedMM,,2019,ZNHPO1-4162,ZNHPO1-4162-1,100,ZNHPO1,HYPO,15.9168801049657,0,0,0,0
SayedMM,,2019,ZNHPO1-4162,ZNHPO1-4162-2,100,ZNHPO1,HYPO,15.9168801049657,1,0,2.6,0
SayedMM,,2019,ZNHPO1-4163,ZNHPO1-4163-1,100,ZNHPO1,HYPO,3.95742852170948,0,0,0,0
SayedMM,,2019,ZNHPO1-4164,ZNHPO1-4164-1,101,ZNHPO1,HYPO,3.95742852170948,0,0,0,0
SayedMM,,2019,ZNHPO1-4164,ZNHPO1-4164-2,104,ZNHPO1,HYPO,15.9168801049657,0,0,0,0
SayedMM,,2019,ZNHPO1-4164,ZNHPO1-4164-3,101,ZNHPO1,HYPO,3.95742852170948,0,0,0,0
SayedMM,,2019,ZNHPO1-4165,ZNHPO1-4165-1,100,ZNHPO1,HYPO,3.95742852170948,0,0,0,0
SayedMM,,2019,ZNHPO1-4165,ZNHPO1-4165-2,101,ZNHPO1,HYPO,3.95742852170948,0,0,0,0
SayedMM,,2019,ZNHPO1-4167,ZNHPO1-4167-1,102,ZNHPO2,HYPO,11.0584679163333,0,0,0,0
SayedMM,,2019,ZNHPO1-4168,ZNHPO1-4168-1,100,ZNHPO1,HYPO,15.9168801049657,0,0,0,0
SayedMM,,2019,ZNHPO1-4169,ZNHPO1-4169-1,102,ZNHPO2,HYPO,11.0584679163333,0,0,0,0
SayedMM,,2019,ZNHPO1-4169,ZNHPO1-4169-2,100,ZNHPO1,HYPO,15.9168801049657,0,0,0,0
SayedMM,,2019,ZNHPO1-4170,ZNHPO1-4170-1,101,ZNHPO1,HYPO,3.95742852170948,0,0,0,0
SayedMM,,2019,ZNHPO1-4172,ZNHPO1-4172-1,104,ZNHPO1,HYPO,7.08142408922568,0,0,0,0
SayedMM,,2019,ZNHPO1-4173,ZNHPO1-4173-1,100,ZNHPO1,HYPO,3.95742852170948,0,0,0,0
SayedMM,,2019,ZNHPO1-4173,ZNHPO1-4173-2,101,ZNHPO1,HYPO,3.95742852170948,1,0,3.15,0
SayedMM,,2019,ZNHPO1-4175,ZNHPO1-4175-1,100,ZNHPO1,HYPO,3.95742852170948,0,0,0,0
SayedMM,,2019,ZNHPO1-4176,ZNHPO1-4176-1,100,ZNHPO1,HYPO,3.95742852170948,1,0,2.6,0
SayedMM,,2019,ZNHPO1-4176,ZNHPO1-4176-2,100,ZNHPO1,HYPO,3.95742852170948,0,0,0,0
SayedMM,,2019,ZNHPO1-4177,ZNHPO1-4177-1,101,ZNHPO1,HYPO,3.95742852170948,0,0,0,0
SayedMM,,2019,ZNHPO1-4178,ZNHPO1-4178-1,100,ZNHPO1,HYPO,3.95742852170948,1,0,2.6,0
SayedMM,,2019,ZNHPO1-4178,ZNHPO1-4178-2,104,ZNHPO1,HYPO,15.2612610385063,1,0,0,0
SayedMM,,2019,ZNHPO1-4180,ZNHPO1-4180-1,101,ZNHPO1,HYPO,3.95742852170948,0,0,0,0
SayedMM,,2019,ZNHPO1-4182,ZNHPO1-4182-1,101,ZNHPO1,HYPO,3.95742852170948,0,0,0,0
SayedMM,,2019,ZNHPO1-4183,ZNHPO1-4183-1,104,ZNHPO1,HYPO,7.08142408922568,0,0,0,0
SayedMM,,2019,ZNHPO1-4184,ZNHPO1-4184-1,101,ZNHPO1,HYPO,3.95742852170948,0,0,0,0
SayedMM,,2019,ZNHPO1-4184,ZNHPO1-4184-2,100,ZNHPO1,HYPO,3.95742852170948,0,0,0,0
SayedMM,,2019,ZNHPO1-4186,ZNHPO1-4186-1,100,ZNHPO1,HYPO,3.95742852170948,0,0,0,0
SayedMM,,2019,ZNHPO1-4186,ZNHPO1-4186-2,104,ZNHPO1,HYPO,15.2612610385063,1,0,0,0
SayedMM,,2019,ZNHPO1-4187,ZNHPO1-4187-1,104,ZNHPO1,HYPO,7.08142408922568,0,0,0,0
SayedMM,,2019,ZNHPO1-4187,ZNHPO1-4187-2,102,ZNHPO2,HYPO,11.0584679163333,0,0,0,0
SayedMM,,2019,ZNHPO1-4187,ZNHPO1-4187-3,104,ZNHPO1,HYPO,7.08142408922568,0,0,0,0
SayedMM,,2019,ZNHPO1-4187,ZNHPO1-4187-4,103,ZNHPO2,HYPO,7.08142408922568,0,0,0,0
SayedMM,,2019,ZNHPO1-4188,ZNHPO1-4188-1,101,ZNHPO1,HYPO,3.95742852170948,0,0,0,0
SayedMM,,2019,ZNHPO1-4188,ZNHPO1-4188-2,101,ZNHPO1,HYPO,3.95742852170948,0,0,0,0
SayedMM,,2019,ZNHPO1-4191,ZNHPO1-4191-1,100,ZNHPO1,HYPO,3.95742852170948,0,0,0,0
SayedMM,,2019,ZNHPO1-4193,ZNHPO1-4193-1,101,ZNHPO1,HYPO,3.95742852170948,0,0,0,0
SayedMM,,2019,ZNHPO1-4194,ZNHPO1-4194-1,101,ZNHPO1,HYPO,3.95742852170948,0,0,0,0
SayedMM,,2019,ZNHPO1-4194,ZNHPO1-4194-2,100,ZNHPO1,HYPO,3.95742852170948,0,0,0,0
SayedMM,,2019,ZNHPO1-4195,ZNHPO1-4195-1,104,ZNHPO1,HYPO,7.08142408922568,0,0,0,0
SayedMM,,2019,ZNHPO1-4196,ZNHPO1-4196-1,101,ZNHPO1,HYPO,3.95742852170948,0,0,0,0
SayedMM,,2019,ZNHPO1-4198,ZNHPO1-4198-1,101,ZNHPO1,HYPO,3.95742852170948,0,0,0,0
SayedMM,,2019,ZNHPO1-4198,ZNHPO1-4198-2,101,ZNHPO1,HYPO,3.95742852170948,0,0,0,0
SayedMM,,2019,ZNHPO1-4199,ZNHPO1-4199-1,101,ZNHPO1,HYPO,15.2612610385063,0,0,0,0
SayedMM,,2019,ZNHPO1-4200,ZNHPO1-4200-1,101,ZNHPO1,HYPO,3.95742852170948,0,0,0,0
SayedMM,,2019,ZNHPO1-4200,ZNHPO1-4200-2,103,ZNHPO2,HYPO,8.2188908412302,0,0,0,0
