Group,Table,Name,Description,Units,Module,ModuleUnits,Scenario,File,InputDir,DisplayUnits,DisplayUnitsFile,DBTable
2019,Vehicle,Marea,Marea ID,ID,CreateVehicleTable,ID,SayedMM,"","",ID,None,Vehicle_SayedMM_2019.csv
2019,Vehicle,VehicleAccess,"Identifier whether vehicle is owned by household (Own), if vehicle is low level car service (LowCarSvc), or if vehicle is high level car service (HighCarSvc)",category,CreateVehicleTable,category,SayedMM,"","",category,None,Vehicle_SayedMM_2019.csv
2019,Vehicle,Type,"Vehicle body type: Auto = automobile, LtTrk = light trucks (i.e. pickup, SUV, Van)",category,CreateVehicleTable,category,SayedMM,"","",category,None,Vehicle_SayedMM_2019.csv
2019,Vehicle,Age,Vehicle age in years,DAY,AssignVehicleAge,YR,SayedMM,"","",YR,None,Vehicle_SayedMM_2019.csv
2019,Vehicle,OwnCost,"Annual cost of vehicle ownership including depreciation, financing, insurance, taxes, and residential parking in dollars",USD,CalculateVehicleOwnCost,USD,SayedMM,"","",USD,None,Vehicle_SayedMM_2019.csv
2019,Vehicle,OwnCostPerMile,Annual cost of vehicle ownership per mile of vehicle travel (dollars per mile),USD,CalculateVehicleOwnCost,USD,SayedMM,"","",USD,None,Vehicle_SayedMM_2019.csv
2019,Vehicle,InsCost,Annual vehicle insurance cost in dollars,USD,CalculateVehicleOwnCost,USD,SayedMM,"","",USD,None,Vehicle_SayedMM_2019.csv
2019,Vehicle,SwitchToCarSvc,Identifies whether a vehicle was switched from owned to car service,binary,AdjustVehicleOwnership,binary,SayedMM,"","",binary,None,Vehicle_SayedMM_2019.csv
2019,Vehicle,Powertrain,"Vehicle powertrain type: ICEV = internal combustion engine vehicle, HEV = hybrid electric vehicle, PHEV = plug-in hybrid electric vehicle, BEV = battery electric vehicle, NA = not applicable because is a car service vehicle",category,AssignHhVehiclePowertrain,category,SayedMM,"","",category,None,Vehicle_SayedMM_2019.csv
2019,Vehicle,BatRng,Miles of travel possible on fully charged battery,MI,AssignHhVehiclePowertrain,MI,SayedMM,"","",MI,None,Vehicle_SayedMM_2019.csv
2019,Vehicle,MPG,Average miles of vehicle travel powered by fuel per gasoline equivalent gallon,MI/GGE,AssignHhVehiclePowertrain,MI/GGE,SayedMM,"","",MI/GGE,None,Vehicle_SayedMM_2019.csv
2019,Vehicle,GPM,Average gasoline equivalent gallons per mile of vehicle travel powered by fuel,GGE/MI,AssignHhVehiclePowertrain,GGE/MI,SayedMM,"","",GGE/MI,None,Vehicle_SayedMM_2019.csv
2019,Vehicle,MPKWH,Average miles of vehicle travel powered by electricity per kilowatt-hour,MI/GGE,AssignHhVehiclePowertrain,MI/KWH,SayedMM,"","",MI/KWH,None,Vehicle_SayedMM_2019.csv
2019,Vehicle,KWHPM,Average kilowatt-hours per mile of vehicle travel powered by electricity,GGE/MI,AssignHhVehiclePowertrain,KWH/MI,SayedMM,"","",KWH/MI,None,Vehicle_SayedMM_2019.csv
2019,Vehicle,MPGe,Average miles of vehicle travel per gasoline equivalent gallon (fuel and electric powered),MI/GGE,AssignHhVehiclePowertrain,MI/GGE,SayedMM,"","",MI/GGE,None,Vehicle_SayedMM_2019.csv
2019,Vehicle,ElecDvmtProp,Proportion of DVMT powered by electricity,proportion,AssignHhVehiclePowertrain,proportion,SayedMM,"","",proportion,None,Vehicle_SayedMM_2019.csv
2019,Vehicle,FuelCO2ePM,Average grams of carbon-dioxide equivalents produced per mile of travel powered by fuel,KG/MI,AssignHhVehiclePowertrain,GM/MI,SayedMM,"","",GM/MI,None,Vehicle_SayedMM_2019.csv
2019,Vehicle,ElecCO2ePM,Average grams of carbon-dioxide equivalents produced per mile of travel powered by electricity,KG/MI,AssignHhVehiclePowertrain,GM/MI,SayedMM,"","",GM/MI,None,Vehicle_SayedMM_2019.csv
2019,Vehicle,DvmtProp,Proportion of household DVMT allocated to vehicle,proportion,CalculateVehicleOperatingCost,proportion,SayedMM,"","",proportion,None,Vehicle_SayedMM_2019.csv
2019,Vehicle,Global,Global group indicator,"","","",SayedMM,"","","","",Vehicle_SayedMM_2019.csv
2019,Vehicle,Year,Year group indicator,"","","",SayedMM,"","","","",Vehicle_SayedMM_2019.csv
2019,Vehicle,Scenario,Scenario group indicator,"","","",SayedMM,"","","","",Vehicle_SayedMM_2019.csv
2045,Bzone,Bzone,,"",visioneval,"",SayedMM,"","","",None,Bzone_SayedMM_2045.csv
2045,Bzone,Azone,,"",visioneval,"",SayedMM,"","","",None,Bzone_SayedMM_2045.csv
2045,Bzone,Marea,,"",visioneval,"",SayedMM,"","","",None,Bzone_SayedMM_2045.csv
2045,Bzone,SFDU,Number of single family dwelling units (PUMS codes 01 - 03) in zone,DU,PredictHousing,DU,SayedMM,bzone_dwelling_units.csv,C:/Users/Jameson.Clements/Documents/VE_Models/models/SayedMM/inputs,DU,None,Bzone_SayedMM_2045.csv
2045,Bzone,MFDU,Number of multi-family dwelling units (PUMS codes 04 - 09) in zone,DU,PredictHousing,DU,SayedMM,bzone_dwelling_units.csv,C:/Users/Jameson.Clements/Documents/VE_Models/models/SayedMM/inputs,DU,None,Bzone_SayedMM_2045.csv
2045,Bzone,GQDU,Number of qroup quarters population accommodations in zone,DU,PredictHousing,DU,SayedMM,bzone_dwelling_units.csv,C:/Users/Jameson.Clements/Documents/VE_Models/models/SayedMM/inputs,DU,None,Bzone_SayedMM_2045.csv
2045,Bzone,HhPropIncQ1,Proportion of Bzone households (non-group quarters) in 1st quartile of Azone household income,NA,PredictHousing,NA,SayedMM,bzone_hh_inc_qrtl_prop.csv,C:/Users/Jameson.Clements/Documents/VE_Models/models/SayedMM/inputs,NA,None,Bzone_SayedMM_2045.csv
2045,Bzone,HhPropIncQ2,Proportion of Bzone households (non-group quarters) in 2nd quartile of Azone household income,NA,PredictHousing,NA,SayedMM,bzone_hh_inc_qrtl_prop.csv,C:/Users/Jameson.Clements/Documents/VE_Models/models/SayedMM/inputs,NA,None,Bzone_SayedMM_2045.csv
2045,Bzone,HhPropIncQ3,Proportion of Bzone households (non-group quarters) in 3rd quartile of Azone household income,NA,PredictHousing,NA,SayedMM,bzone_hh_inc_qrtl_prop.csv,C:/Users/Jameson.Clements/Documents/VE_Models/models/SayedMM/inputs,NA,None,Bzone_SayedMM_2045.csv
2045,Bzone,HhPropIncQ4,Proportion of Bzone households (non-group quarters) in 4th quartile of Azone household income,NA,PredictHousing,NA,SayedMM,bzone_hh_inc_qrtl_prop.csv,C:/Users/Jameson.Clements/Documents/VE_Models/models/SayedMM/inputs,NA,None,Bzone_SayedMM_2045.csv
2045,Bzone,TotEmp,Total number of jobs in zone,PRSN,LocateEmployment,PRSN,SayedMM,bzone_employment.csv,C:/Users/Jameson.Clements/Documents/VE_Models/models/SayedMM/inputs,PRSN,None,Bzone_SayedMM_2045.csv
2045,Bzone,RetEmp,Number of jobs in retail sector in zone,PRSN,LocateEmployment,PRSN,SayedMM,bzone_employment.csv,C:/Users/Jameson.Clements/Documents/VE_Models/models/SayedMM/inputs,PRSN,None,Bzone_SayedMM_2045.csv
2045,Bzone,SvcEmp,Number of jobs in service sector in zone,PRSN,LocateEmployment,PRSN,SayedMM,bzone_employment.csv,C:/Users/Jameson.Clements/Documents/VE_Models/models/SayedMM/inputs,PRSN,None,Bzone_SayedMM_2045.csv
2045,Bzone,Latitude,Latitude in decimal degrees of the centroid of the zone,NA,LocateEmployment,NA,SayedMM,bzone_lat_lon.csv,C:/Users/Jameson.Clements/Documents/VE_Models/models/SayedMM/inputs,NA,None,Bzone_SayedMM_2045.csv
2045,Bzone,Longitude,Longitude in decimal degrees of the centroid of the zone,NA,LocateEmployment,NA,SayedMM,bzone_lat_lon.csv,C:/Users/Jameson.Clements/Documents/VE_Models/models/SayedMM/inputs,NA,None,Bzone_SayedMM_2045.csv
2045,Bzone,PropUrbanSFDU,Proportion of single family dwelling units located within the urban portion of the zone,NA,AssignLocTypes,NA,SayedMM,bzone_urban-town_du_proportions.csv,C:/Users/Jameson.Clements/Documents/VE_Models/models/SayedMM/inputs,NA,None,Bzone_SayedMM_2045.csv
2045,Bzone,PropUrbanMFDU,Proportion of multi-family dwelling units located within the urban portion of the zone,NA,AssignLocTypes,NA,SayedMM,bzone_urban-town_du_proportions.csv,C:/Users/Jameson.Clements/Documents/VE_Models/models/SayedMM/inputs,NA,None,Bzone_SayedMM_2045.csv
2045,Bzone,PropUrbanGQDU,Proportion of group quarters accommodations located within the urban portion of the zone,NA,AssignLocTypes,NA,SayedMM,bzone_urban-town_du_proportions.csv,C:/Users/Jameson.Clements/Documents/VE_Models/models/SayedMM/inputs,NA,None,Bzone_SayedMM_2045.csv
2045,Bzone,PropTownSFDU,Proportion of single family dwelling units located within the town portion of the zone,NA,AssignLocTypes,NA,SayedMM,bzone_urban-town_du_proportions.csv,C:/Users/Jameson.Clements/Documents/VE_Models/models/SayedMM/inputs,NA,None,Bzone_SayedMM_2045.csv
2045,Bzone,PropTownMFDU,Proportion of multi-family dwelling units located within the town portion of the zone,NA,AssignLocTypes,NA,SayedMM,bzone_urban-town_du_proportions.csv,C:/Users/Jameson.Clements/Documents/VE_Models/models/SayedMM/inputs,NA,None,Bzone_SayedMM_2045.csv
2045,Bzone,PropTownGQDU,Proportion of group quarters accommodations located within the town portion of the zone,NA,AssignLocTypes,NA,SayedMM,bzone_urban-town_du_proportions.csv,C:/Users/Jameson.Clements/Documents/VE_Models/models/SayedMM/inputs,NA,None,Bzone_SayedMM_2045.csv
2045,Bzone,UrbanArea,Area that is Urban and unprotected (i.e. developable) within the zone,SQMI,Calculate4DMeasures,SQMI,SayedMM,bzone_unprotected_area.csv,C:/Users/Jameson.Clements/Documents/VE_Models/models/SayedMM/inputs,SQMI,None,Bzone_SayedMM_2045.csv
2045,Bzone,TownArea,Area that is Town and unprotected (i.e. developable) within the zone,SQMI,Calculate4DMeasures,SQMI,SayedMM,bzone_unprotected_area.csv,C:/Users/Jameson.Clements/Documents/VE_Models/models/SayedMM/inputs,SQMI,None,Bzone_SayedMM_2045.csv
2045,Bzone,RuralArea,Area that is Rural and unprotected (i.e. developable) within the zone,SQMI,Calculate4DMeasures,SQMI,SayedMM,bzone_unprotected_area.csv,C:/Users/Jameson.Clements/Documents/VE_Models/models/SayedMM/inputs,SQMI,None,Bzone_SayedMM_2045.csv
2045,Bzone,D3bpo4,Intersection density in terms of pedestrian-oriented intersections having four or more legs per square mile (Ref: EPA 2010 Smart Location Database),pedestrian-oriented intersections per square mile,Calculate4DMeasures,pedestrian-oriented intersections per square mile,SayedMM,bzone_network_design.csv,C:/Users/Jameson.Clements/Documents/VE_Models/models/SayedMM/inputs,pedestrian-oriented intersections per square mile,None,Bzone_SayedMM_2045.csv
2045,Bzone,MixUseProp,Target for proportion of households located in mixed-use neighborhoods in zone (or NA if no target),proportion,CalculateUrbanMixMeasure,proportion,SayedMM,bzone_urban-mixed-use_prop.csv,C:/Users/Jameson.Clements/Documents/VE_Models/models/SayedMM/inputs,proportion,None,Bzone_SayedMM_2045.csv
2045,Bzone,PkgSpacesPerSFDU,Average number of free parking spaces available to residents of single-family dwelling units,parking spaces,AssignParkingRestrictions,parking spaces,SayedMM,bzone_parking.csv,C:/Users/Jameson.Clements/Documents/VE_Models/models/SayedMM/inputs,parking spaces,None,Bzone_SayedMM_2045.csv
2045,Bzone,PkgSpacesPerMFDU,Average number of free parking spaces available to residents of multifamily dwelling units,parking spaces,AssignParkingRestrictions,parking spaces,SayedMM,bzone_parking.csv,C:/Users/Jameson.Clements/Documents/VE_Models/models/SayedMM/inputs,parking spaces,None,Bzone_SayedMM_2045.csv
2045,Bzone,PkgSpacesPerGQ,Average number of free parking spaces available to group quarters residents,parking spaces,AssignParkingRestrictions,parking spaces,SayedMM,bzone_parking.csv,C:/Users/Jameson.Clements/Documents/VE_Models/models/SayedMM/inputs,parking spaces,None,Bzone_SayedMM_2045.csv
2045,Bzone,PropWkrPay,Proportion of workers who pay for parking,proportion,AssignParkingRestrictions,proportion,SayedMM,bzone_parking.csv,C:/Users/Jameson.Clements/Documents/VE_Models/models/SayedMM/inputs,proportion,None,Bzone_SayedMM_2045.csv
2045,Bzone,PropCashOut,Proportions of workers paying for parking in a cash-out-buy-back program,proportion,AssignParkingRestrictions,proportion,SayedMM,bzone_parking.csv,C:/Users/Jameson.Clements/Documents/VE_Models/models/SayedMM/inputs,proportion,None,Bzone_SayedMM_2045.csv
2045,Bzone,PropNonWrkTripPay,Proportion of non-work trips who pay for parking,proportion,AssignParkingRestrictions,proportion,SayedMM,bzone_parking.csv,C:/Users/Jameson.Clements/Documents/VE_Models/models/SayedMM/inputs,proportion,None,Bzone_SayedMM_2045.csv
2045,Bzone,PkgCost,Average daily cost for long-term parking (e.g. paid on monthly basis),USD,AssignParkingRestrictions,USD,SayedMM,bzone_parking.csv,C:/Users/Jameson.Clements/Documents/VE_Models/models/SayedMM/inputs,USD,None,Bzone_SayedMM_2045.csv
2045,Bzone,EcoProp,Proportion of workers working in Bzone who participate in strong employee commute options program,proportion,AssignDemandManagement,proportion,SayedMM,bzone_travel_demand_mgt.csv,C:/Users/Jameson.Clements/Documents/VE_Models/models/SayedMM/inputs,proportion,None,Bzone_SayedMM_2045.csv
2045,Bzone,ImpProp,Proportion of households residing in Bzone who participate in strong individualized marketing program,proportion,AssignDemandManagement,proportion,SayedMM,bzone_travel_demand_mgt.csv,C:/Users/Jameson.Clements/Documents/VE_Models/models/SayedMM/inputs,proportion,None,Bzone_SayedMM_2045.csv
2045,Bzone,CarSvcLevel,Level of car service availability. High means access is competitive with household owned car. Low is not competitive.,category,AssignCarSvcAvailability,category,SayedMM,bzone_carsvc_availability.csv,C:/Users/Jameson.Clements/Documents/VE_Models/models/SayedMM/inputs,category,None,Bzone_SayedMM_2045.csv
2045,Bzone,D4c,Aggregate frequency of transit service within 0.25 miles of block group boundary per hour during evening peak period (Ref: EPA 2010 Smart Location Database),aggregate peak period transit service,AssignTransitService,aggregate peak period transit service,SayedMM,bzone_transit_service.csv,C:/Users/Jameson.Clements/Documents/VE_Models/models/SayedMM/inputs,aggregate peak period transit service,None,Bzone_SayedMM_2045.csv
2045,Bzone,SF,Number of households living in single family dwelling units in zone,DU,PredictHousing,DU,SayedMM,"","",DU,None,Bzone_SayedMM_2045.csv
2045,Bzone,MF,Number of households living in multi-family dwelling units in zone,DU,PredictHousing,DU,SayedMM,"","",DU,None,Bzone_SayedMM_2045.csv
2045,Bzone,GQ,Number of persons living in group quarters in zone,DU,PredictHousing,DU,SayedMM,"","",DU,None,Bzone_SayedMM_2045.csv
2045,Bzone,Pop,Population residing in zone,PRSN,PredictHousing,PRSN,SayedMM,"","",PRSN,None,Bzone_SayedMM_2045.csv
2045,Bzone,NumHh,Number of households (non-group and group quarters) residing in zone,HH,PredictHousing,HH,SayedMM,"","",HH,None,Bzone_SayedMM_2045.csv
2045,Bzone,NumWkr,Number of workers residing in zone,PRSN,PredictHousing,PRSN,SayedMM,"","",PRSN,None,Bzone_SayedMM_2045.csv
2045,Bzone,UrbanPop,Urbanized area population in the Bzone,PRSN,AssignLocTypes,PRSN,SayedMM,"","",PRSN,None,Bzone_SayedMM_2045.csv
2045,Bzone,TownPop,Town (i.e. urban but non-urbanized area) population in the Bzone,PRSN,AssignLocTypes,PRSN,SayedMM,"","",PRSN,None,Bzone_SayedMM_2045.csv
2045,Bzone,RuralPop,Rural (i.e. not urbanized and not town) population in the Bzone,PRSN,AssignLocTypes,PRSN,SayedMM,"","",PRSN,None,Bzone_SayedMM_2045.csv
2045,Bzone,D1B,Gross population density (people/acre) on unprotected (i.e. developable) land in zone (Ref: EPA 2010 Smart Location Database),PRSN/SQMI,Calculate4DMeasures,PRSN/ACRE,SayedMM,"","",PRSN/ACRE,None,Bzone_SayedMM_2045.csv
2045,Bzone,D1C,Gross employment density (jobs/acre) on unprotected land (i.e. developable) land in zone (Ref: EPA 2010 Smart Location Database),JOB/SQMI,Calculate4DMeasures,JOB/ACRE,SayedMM,"","",JOB/ACRE,None,Bzone_SayedMM_2045.csv
2045,Bzone,D1D,Gross activity density (employment + households) on unprotected land in zone (Ref: EPA 2010 Smart Location Database),HHJOB/SQMI,Calculate4DMeasures,HHJOB/ACRE,SayedMM,"","",HHJOB/ACRE,None,Bzone_SayedMM_2045.csv
2045,Bzone,D2A_JPHH,Ratio of jobs to households in zone (Ref: EPA 2010 Smart Location Database),JOB/HH,Calculate4DMeasures,JOB/HH,SayedMM,"","",JOB/HH,None,Bzone_SayedMM_2045.csv
2045,Bzone,D2A_WRKEMP,Ratio of workers to jobs in zone (Ref: EPA 2010 Smart Location Database),PRSN/JOB,Calculate4DMeasures,PRSN/JOB,SayedMM,"","",PRSN/JOB,None,Bzone_SayedMM_2045.csv
2045,Bzone,D2A_EPHHM,"Employment and household entropy measure for zone considering numbers of households, retail jobs, service jobs, and other jobs (Ref: EPA 2010 Smart Location Database)",employment & household entropy,Calculate4DMeasures,employment & household entropy,SayedMM,"","",employment & household entropy,None,Bzone_SayedMM_2045.csv
2045,Bzone,D5,Destination accessibility of zone calculated as harmonic mean of jobs within 2 miles and population within 5 miles,NA,Calculate4DMeasures,NA,SayedMM,"","",NA,None,Bzone_SayedMM_2045.csv
2045,Bzone,Global,Global group indicator,"","","",SayedMM,"","","","",Bzone_SayedMM_2045.csv
2045,Bzone,Year,Year group indicator,"","","",SayedMM,"","","","",Bzone_SayedMM_2045.csv
2045,Bzone,Scenario,Scenario group indicator,"","","",SayedMM,"","","","",Bzone_SayedMM_2045.csv
2045,Azone,Azone,,"",visioneval,"",SayedMM,"","","",None,Azone_SayedMM_2045.csv
2045,Azone,Marea,,"",visioneval,"",SayedMM,"","","",None,Azone_SayedMM_2045.csv
2045,Azone,Age0to14,Household (non-group quarters) population in 0 to 14 year old age group,PRSN,CreateHouseholds,PRSN,SayedMM,azone_hh_pop_by_age.csv,C:/Users/Jameson.Clements/Documents/VE_Models/models/SayedMM/inputs,PRSN,None,Azone_SayedMM_2045.csv
2045,Azone,Age15to19,Household (non-group quarters) population in 15 to 19 year old age group,PRSN,CreateHouseholds,PRSN,SayedMM,azone_hh_pop_by_age.csv,C:/Users/Jameson.Clements/Documents/VE_Models/models/SayedMM/inputs,PRSN,None,Azone_SayedMM_2045.csv
2045,Azone,Age20to29,Household (non-group quarters) population in 20 to 29 year old age group,PRSN,CreateHouseholds,PRSN,SayedMM,azone_hh_pop_by_age.csv,C:/Users/Jameson.Clements/Documents/VE_Models/models/SayedMM/inputs,PRSN,None,Azone_SayedMM_2045.csv
2045,Azone,Age30to54,Household (non-group quarters) population in 30 to 54 year old age group,PRSN,CreateHouseholds,PRSN,SayedMM,azone_hh_pop_by_age.csv,C:/Users/Jameson.Clements/Documents/VE_Models/models/SayedMM/inputs,PRSN,None,Azone_SayedMM_2045.csv
2045,Azone,Age55to64,Household (non-group quarters) population in 55 to 64 year old age group,PRSN,CreateHouseholds,PRSN,SayedMM,azone_hh_pop_by_age.csv,C:/Users/Jameson.Clements/Documents/VE_Models/models/SayedMM/inputs,PRSN,None,Azone_SayedMM_2045.csv
2045,Azone,Age65Plus,Household (non-group quarters) population in 65 or older age group,PRSN,CreateHouseholds,PRSN,SayedMM,azone_hh_pop_by_age.csv,C:/Users/Jameson.Clements/Documents/VE_Models/models/SayedMM/inputs,PRSN,None,Azone_SayedMM_2045.csv
2045,Azone,AveHhSize,Average household size of households (non-group quarters),PRSN/HH,CreateHouseholds,PRSN/HH,SayedMM,azone_hhsize_targets.csv,C:/Users/Jameson.Clements/Documents/VE_Models/models/SayedMM/inputs,PRSN/HH,None,Azone_SayedMM_2045.csv
2045,Azone,Prop1PerHh,Proportion of households (non-group quarters) having only one person,proportion of households,CreateHouseholds,proportion of households,SayedMM,azone_hhsize_targets.csv,C:/Users/Jameson.Clements/Documents/VE_Models/models/SayedMM/inputs,proportion of households,None,Azone_SayedMM_2045.csv
2045,Azone,GrpAge0to14,Group quarters population in 0 to 14 year old age group,PRSN,CreateHouseholds,PRSN,SayedMM,azone_gq_pop_by_age.csv,C:/Users/Jameson.Clements/Documents/VE_Models/models/SayedMM/inputs,PRSN,None,Azone_SayedMM_2045.csv
2045,Azone,GrpAge15to19,Group quarters population in 15 to 19 year old age group,PRSN,CreateHouseholds,PRSN,SayedMM,azone_gq_pop_by_age.csv,C:/Users/Jameson.Clements/Documents/VE_Models/models/SayedMM/inputs,PRSN,None,Azone_SayedMM_2045.csv
2045,Azone,GrpAge20to29,Group quarters population in 20 to 29 year old age group,PRSN,CreateHouseholds,PRSN,SayedMM,azone_gq_pop_by_age.csv,C:/Users/Jameson.Clements/Documents/VE_Models/models/SayedMM/inputs,PRSN,None,Azone_SayedMM_2045.csv
2045,Azone,GrpAge30to54,Group quarters population in 30 to 54 year old age group,PRSN,CreateHouseholds,PRSN,SayedMM,azone_gq_pop_by_age.csv,C:/Users/Jameson.Clements/Documents/VE_Models/models/SayedMM/inputs,PRSN,None,Azone_SayedMM_2045.csv
2045,Azone,GrpAge55to64,Group quarters population in 55 to 64 year old age group,PRSN,CreateHouseholds,PRSN,SayedMM,azone_gq_pop_by_age.csv,C:/Users/Jameson.Clements/Documents/VE_Models/models/SayedMM/inputs,PRSN,None,Azone_SayedMM_2045.csv
2045,Azone,GrpAge65Plus,Group quarters population in 65 or older age group,PRSN,CreateHouseholds,PRSN,SayedMM,azone_gq_pop_by_age.csv,C:/Users/Jameson.Clements/Documents/VE_Models/models/SayedMM/inputs,PRSN,None,Azone_SayedMM_2045.csv
2045,Azone,RelEmp15to19,Ratio of workers to persons age 15 to 19 in model year vs. in estimation data year,proportion,PredictWorkers,proportion,SayedMM,azone_relative_employment.csv,C:/Users/Jameson.Clements/Documents/VE_Models/models/SayedMM/inputs,proportion,None,Azone_SayedMM_2045.csv
2045,Azone,RelEmp20to29,Ratio of workers to persons age 20 to 29 in model year vs. in estimation data year,proportion,PredictWorkers,proportion,SayedMM,azone_relative_employment.csv,C:/Users/Jameson.Clements/Documents/VE_Models/models/SayedMM/inputs,proportion,None,Azone_SayedMM_2045.csv
2045,Azone,RelEmp30to54,Ratio of workers to persons age 30 to 54 in model year vs. in estimation data year,proportion,PredictWorkers,proportion,SayedMM,azone_relative_employment.csv,C:/Users/Jameson.Clements/Documents/VE_Models/models/SayedMM/inputs,proportion,None,Azone_SayedMM_2045.csv
2045,Azone,RelEmp55to64,Ratio of workers to persons age 55 to 64 in model year vs. in estimation data year,proportion,PredictWorkers,proportion,SayedMM,azone_relative_employment.csv,C:/Users/Jameson.Clements/Documents/VE_Models/models/SayedMM/inputs,proportion,None,Azone_SayedMM_2045.csv
2045,Azone,RelEmp65Plus,Ratio of workers to persons age 65 or older in model year vs. in estimation data year,proportion,PredictWorkers,proportion,SayedMM,azone_relative_employment.csv,C:/Users/Jameson.Clements/Documents/VE_Models/models/SayedMM/inputs,proportion,None,Azone_SayedMM_2045.csv
2045,Azone,HHIncomePC,Average annual per capita income of households (non-group quarters),USD,PredictIncome,USD,SayedMM,azone_per_cap_inc.csv,C:/Users/Jameson.Clements/Documents/VE_Models/models/SayedMM/inputs,USD,None,Azone_SayedMM_2045.csv
2045,Azone,GQIncomePC,Average annual per capita income of group quarters population,USD,PredictIncome,USD,SayedMM,azone_per_cap_inc.csv,C:/Users/Jameson.Clements/Documents/VE_Models/models/SayedMM/inputs,USD,None,Azone_SayedMM_2045.csv
2045,Azone,LtTrkProp,"Proportion of household vehicles that are light trucks (pickup, SUV, van)",proportion,AssignVehicleType,proportion,SayedMM,azone_hh_lttrk_prop.csv,C:/Users/Jameson.Clements/Documents/VE_Models/models/SayedMM/inputs,proportion,None,Azone_SayedMM_2045.csv
2045,Azone,HighCarSvcCost,"Average cost in dollars per mile for travel by high service level car service exclusive of the cost of fuel, road use taxes, and carbon taxes (and any other social costs charged to vehicle use).",USD,CreateVehicleTable,USD,SayedMM,azone_carsvc_characteristics.csv,C:/Users/Jameson.Clements/Documents/VE_Models/models/SayedMM/inputs,USD,None,Azone_SayedMM_2045.csv
2045,Azone,LowCarSvcCost,"Average cost in dollars per mile for travel by low service level car service exclusive of the cost of fuel, road use taxes, and carbon taxes (and any other social costs charged to vehicle use).",USD,CreateVehicleTable,USD,SayedMM,azone_carsvc_characteristics.csv,C:/Users/Jameson.Clements/Documents/VE_Models/models/SayedMM/inputs,USD,None,Azone_SayedMM_2045.csv
2045,Azone,AveCarSvcVehicleAge,Average age of car service vehicles in years,DAY,CreateVehicleTable,DAY,SayedMM,azone_carsvc_characteristics.csv,C:/Users/Jameson.Clements/Documents/VE_Models/models/SayedMM/inputs,DAY,None,Azone_SayedMM_2045.csv
2045,Azone,LtTrkCarSvcSubProp,The proportion of light-truck owners who would substitute a less-costly car service option for owning their light truck,proportion,CreateVehicleTable,proportion,SayedMM,azone_carsvc_characteristics.csv,C:/Users/Jameson.Clements/Documents/VE_Models/models/SayedMM/inputs,proportion,None,Azone_SayedMM_2045.csv
2045,Azone,AutoCarSvcSubProp,Th proportion of automobile owners who would substitute a less-costly car service option for owning their automobile,proportion,CreateVehicleTable,proportion,SayedMM,azone_carsvc_characteristics.csv,C:/Users/Jameson.Clements/Documents/VE_Models/models/SayedMM/inputs,proportion,None,Azone_SayedMM_2045.csv
2045,Azone,AutoMeanAge,Mean age of automobiles owned or leased by households.,DAY,AssignVehicleAge,DAY,SayedMM,azone_hh_veh_mean_age.csv,C:/Users/Jameson.Clements/Documents/VE_Models/models/SayedMM/inputs,DAY,None,Azone_SayedMM_2045.csv
2045,Azone,LtTrkMeanAge,Mean age of light trucks owned or leased by households.,DAY,AssignVehicleAge,DAY,SayedMM,azone_hh_veh_mean_age.csv,C:/Users/Jameson.Clements/Documents/VE_Models/models/SayedMM/inputs,DAY,None,Azone_SayedMM_2045.csv
2045,Azone,VehOwnFlatRateFee,Annual flat rate tax per vehicle in dollars,USD,CalculateVehicleOwnCost,USD,SayedMM,azone_hh_veh_own_taxes.csv,C:/Users/Jameson.Clements/Documents/VE_Models/models/SayedMM/inputs,USD,None,Azone_SayedMM_2045.csv
2045,Azone,VehOwnAdValoremTax,Annual proportion of vehicle value paid in taxes,proportion,CalculateVehicleOwnCost,proportion,SayedMM,azone_hh_veh_own_taxes.csv,C:/Users/Jameson.Clements/Documents/VE_Models/models/SayedMM/inputs,proportion,None,Azone_SayedMM_2045.csv
2045,Azone,PaydHhProp,Proportion of households in the Azone who have pay-as-you-drive insurance for their vehicles,proportion,CalculateVehicleOwnCost,proportion,SayedMM,azone_payd_insurance_prop.csv,C:/Users/Jameson.Clements/Documents/VE_Models/models/SayedMM/inputs,proportion,None,Azone_SayedMM_2045.csv
2045,Azone,PropSovDvmtDiverted,Goals for the proportion of household DVMT in single occupant vehicle tours with round-trip distances of 20 miles or less be diverted to bicycling or other slow speed modes of travel,Proportion,DivertSovTravel,Proportion,SayedMM,azone_prop_sov_dvmt_diverted.csv,C:/Users/Jameson.Clements/Documents/VE_Models/models/SayedMM/inputs,Proportion,None,Azone_SayedMM_2045.csv
2045,Azone,ElectricityCI,Carbon intensity of electricity at point of consumption (grams CO2e per megajoule),KG/GGE,InitializeVEPowertrainsAndFuels,KG/GGE,SayedMM,azone_electricity_carbon_intensity.csv,C:/Users/Jameson.Clements/Documents/VE_Models/models/SayedMM/inputs,KG/GGE,None,Azone_SayedMM_2045.csv
2045,Azone,PropSFChargingAvail,Proportion of single-family dwellings in Azone that have PEV charging facilties installed or able to be installed,proportion,AssignHhVehiclePowertrain,proportion,SayedMM,azone_charging_availability.csv,C:/Users/Jameson.Clements/Documents/VE_Models/models/SayedMM/inputs,proportion,None,Azone_SayedMM_2045.csv
