GeoIDTxt,Urban,Town,Rural
516400701021,0.00,758.59,0.00
516400701022,0.00,792.36,792.36
516500101031,295.95,0.00,0.00
516500101032,635.81,0.00,0.00
516500101033,683.86,0.00,0.00
516500101034,0.00,259.22,0.00
516500101035,121.84,0.00,0.00
516500101036,141.07,0.00,0.00
516500101041,166.72,0.00,0.00
516500101042,105.60,0.00,0.00
516500101043,60.58,0.00,0.00
516500101044,89.10,0.00,0.00
516500101045,217.75,0.00,0.00
516500102001,3611.95,0.00,0.00
516500103041,2080.24,0.00,0.00
516500103042,431.82,0.00,0.00
516500103043,259.59,0.00,0.00
516500103044,601.29,0.00,0.00
516500103061,398.66,0.00,0.00
516500103062,464.88,0.00,0.00
516500103063,164.75,0.00,0.00
516500103064,204.72,0.00,0.00
516500103071,441.28,0.00,0.00
516500103072,202.94,0.00,0.00
516500103073,394.50,0.00,0.00
516500103091,214.58,0.00,0.00
516500103092,139.02,0.00,0.00
516500103093,180.03,0.00,0.00
516500103101,233.32,0.00,0.00
516500103102,193.54,0.00,0.00
516500103103,238.28,0.00,0.00
516500103111,271.07,0.00,0.00
516500103112,394.52,0.00,0.00
516500103121,217.69,0.00,0.00
516500103122,135.17,0.00,0.00
516500103123,164.97,0.00,0.00
516500103141,1352.60,0.00,0.00
516500103151,232.40,0.00,0.00
516500103152,245.92,0.00,0.00
516500103161,80.44,0.00,0.00
516500103162,82.02,0.00,0.00
516500103163,200.47,0.00,0.00
516500104001,178.31,0.00,0.00
516500104002,241.46,0.00,0.00
516500104003,265.35,0.00,0.00
516500104004,235.38,0.00,0.00
516500104005,144.28,0.00,0.00
516500105021,255.34,0.00,0.00
516500105022,180.21,0.00,0.00
516500105023,500.81,0.00,0.00
516500105031,882.15,0.00,0.00
516500105032,154.89,0.00,0.00
516500105041,512.89,0.00,0.00
516500105042,301.66,0.00,0.00
516500106011,257.44,0.00,0.00
516500106012,163.52,0.00,0.00
516500106021,92.79,0.00,0.00
516500106022,435.62,0.00,0.00
516500107011,261.74,0.00,0.00
516500107012,234.86,0.00,0.00
516500107021,233.12,0.00,0.00
516500107022,202.47,0.00,0.00
516500107031,99.95,0.00,0.00
516500107032,172.33,0.00,0.00
516500107033,136.10,0.00,0.00
516500108001,226.61,0.00,0.00
516500108002,373.93,0.00,0.00
516500108003,301.34,0.00,0.00
516500108004,82.53,0.00,0.00
516500109001,114.72,0.00,0.00
516500109002,221.50,0.00,0.00
516500110011,186.92,0.00,0.00
516500110012,137.17,0.00,0.00
516500110021,131.73,0.00,0.00
516500110022,247.43,0.00,0.00
516500111001,326.97,0.00,0.00
516500112001,194.11,0.00,0.00
516500112002,115.10,0.00,0.00
516500112003,140.36,0.00,0.00
516500113001,83.22,0.00,0.00
516500113002,207.71,0.00,0.00
516500114001,456.57,0.00,0.00
516500115001,244.24,0.00,0.00
516500115002,142.86,0.00,0.00
516500115003,202.05,0.00,0.00
516500115004,152.07,0.00,0.00
516500116001,118.97,0.00,0.00
516500116002,105.80,0.00,0.00
516500116003,104.83,0.00,0.00
516500118001,108.16,0.00,0.00
516500118002,88.63,0.00,0.00
516500118003,75.35,0.00,0.00
516500118004,129.04,0.00,0.00
516500118005,96.01,0.00,0.00
516500118006,101.51,0.00,0.00
516500119001,173.94,0.00,0.00
516500119002,185.89,0.00,0.00
516500119003,227.47,0.00,0.00
516500120001,256.17,0.00,0.00
516500120002,208.88,0.00,0.00
516500121001,703.91,0.00,0.00
516500121002,792.55,0.00,0.00
516500121003,0.00,486.37,0.00
516500121004,157.05,0.00,0.00
516509901000,0.00,0.00,0.00
516600001011,102.79,0.00,0.00
516600001012,139.72,0.00,0.00
516600001013,0.00,30.01,30.01
516600001014,0.00,76.13,76.13
516600001021,0.00,537.64,537.64
516600001022,0.00,98.86,98.86
516600001023,0.00,121.37,121.37
516600002031,0.00,917.69,917.69
516600002041,109.78,0.00,0.00
516600002042,94.64,0.00,0.00
516600002043,171.51,0.00,0.00
516600002044,74.12,0.00,0.00
516600002051,100.72,0.00,0.00
516600002052,123.92,0.00,0.00
516600002053,0.00,615.42,0.00
516600002054,249.41,0.00,0.00
516600002061,229.18,0.00,0.00
516600002071,83.45,0.00,0.00
516600002072,0.00,235.85,0.00
516600002073,537.74,0.00,0.00
516600003011,0.00,1151.19,0.00
516600003012,194.50,0.00,0.00
516600003021,715.86,0.00,0.00
516600003022,169.47,0.00,0.00
516600003023,183.45,0.00,0.00
516600003024,98.50,0.00,0.00
516600004011,0.00,203.58,0.00
516600004012,0.00,297.73,297.73
516600004021,0.00,524.57,0.00
516600004022,104.23,0.00,0.00
516600004023,94.44,0.00,0.00
516600004024,204.83,0.00,0.00
516600004025,319.22,0.00,0.00
516708201001,262.09,0.00,0.00
516708203001,153.14,0.00,0.00
516708203002,526.61,0.00,0.00
516708204001,306.00,0.00,0.00
516708204002,571.29,0.00,0.00
516708204003,305.82,0.00,0.00
516708204004,395.87,0.00,0.00
516708205001,204.09,0.00,0.00
516708205002,145.54,0.00,0.00
516708205003,208.33,0.00,0.00
516708205004,209.01,0.00,0.00
516708206001,188.55,0.00,0.00
516708206002,134.66,0.00,0.00
516708206003,346.73,0.00,0.00
516708206004,336.50,0.00,0.00
516708206005,0.00,228.96,0.00
516708207001,0.00,490.56,0.00
516709801001,0.00,1497.38,0.00
516789305011,0.00,305.46,0.00
516789305012,0.00,190.67,190.67
516789305013,0.00,183.98,0.00
516789305014,0.00,143.46,0.00
516789305015,0.00,209.44,0.00
516789800001,0.00,297.50,0.00
516800001001,1001.66,0.00,0.00
516800001002,433.10,0.00,0.00
516800001003,0.00,527.65,527.65
516800002011,566.86,0.00,0.00
516800002012,670.09,0.00,0.00
516800002013,0.00,1754.51,1754.51
516800002014,1051.44,0.00,0.00
516800002031,153.73,0.00,0.00
516800002041,488.54,0.00,0.00
516800002042,378.19,0.00,0.00
516800002051,749.94,0.00,0.00
516800002052,710.94,0.00,0.00
516800003001,374.34,0.00,0.00
516800003002,553.95,0.00,0.00
516800003003,317.39,0.00,0.00
516800004001,375.62,0.00,0.00
516800004002,347.57,0.00,0.00
516800005001,145.74,0.00,0.00
516800006001,185.45,0.00,0.00
516800006002,133.25,0.00,0.00
516800006003,115.09,0.00,0.00
516800007001,214.99,0.00,0.00
516800007002,259.89,0.00,0.00
516800007003,340.98,0.00,0.00
516800008011,422.64,0.00,0.00
516800008021,354.85,0.00,0.00
516800008022,204.98,0.00,0.00
516800008023,200.09,0.00,0.00
516800009011,337.34,0.00,0.00
516800009012,243.28,0.00,0.00
516800009013,498.13,0.00,0.00
516800009021,220.44,0.00,0.00
516800009022,810.37,0.00,0.00
516800010001,510.78,0.00,0.00
516800010002,145.66,0.00,0.00
516800010003,113.84,0.00,0.00
516800011001,218.43,0.00,0.00
516800011002,82.93,0.00,0.00
516800014001,299.19,0.00,0.00
516800014002,2277.21,0.00,0.00
516800014003,81.24,0.00,0.00
516800016011,799.91,0.00,0.00
516800016012,563.58,0.00,0.00
516800016021,243.90,0.00,0.00
516800016022,257.28,0.00,0.00
516800016031,308.81,0.00,0.00
516800016032,366.95,0.00,0.00
516800017001,339.04,0.00,0.00
516800017002,382.82,0.00,0.00
516800017003,251.84,0.00,0.00
516800017004,296.25,0.00,0.00
516800017005,413.43,0.00,0.00
516800018001,455.98,0.00,0.00
516800018002,1010.23,0.00,0.00
516800019001,0.00,2043.70,0.00
516800019002,0.00,506.96,0.00
516800019003,784.31,0.00,0.00
516800019004,425.77,0.00,0.00
516839101001,211.24,0.00,0.00
516839101002,415.76,0.00,0.00
516839101003,160.91,0.00,0.00
516839102011,95.92,0.00,0.00
516839102012,104.55,0.00,0.00
516839102013,285.99,0.00,0.00
516839102014,178.63,0.00,0.00
516839102021,193.25,0.00,0.00
516839102022,78.88,0.00,0.00
516839102023,59.26,0.00,0.00
516839102024,196.04,0.00,0.00
516839103011,287.88,0.00,0.00
516839103012,215.71,0.00,0.00
516839103013,228.57,0.00,0.00
516839103021,216.01,0.00,0.00
516839103022,318.28,0.00,0.00
516839103023,194.33,0.00,0.00
516839104011,223.51,0.00,0.00
516839104012,39.36,0.00,0.00
516839104013,39.29,0.00,0.00
516839104014,103.33,0.00,0.00
516839104021,158.91,0.00,0.00
516839104022,156.78,0.00,0.00
516839104023,133.80,0.00,0.00
516839104024,435.32,0.00,0.00
516839104025,1535.98,0.00,0.00
516859201001,165.55,0.00,0.00
516859201002,63.98,0.00,0.00
516859201003,91.91,0.00,0.00
516859201004,88.96,0.00,0.00
516859201005,77.93,0.00,0.00
516859202011,415.44,0.00,0.00
516859202021,438.58,0.00,0.00
516859202022,284.90,0.00,0.00
516859202023,256.79,0.00,0.00
516900001001,1366.33,0.00,0.00
516900001002,0.00,538.56,0.00
516900002001,656.28,0.00,0.00
516900002002,185.57,0.00,0.00
516900002003,365.75,0.00,0.00
516900003001,0.00,431.87,0.00
516900003002,291.71,0.00,0.00
516900003003,183.88,0.00,0.00
516900004001,0.00,499.79,0.00
516900004002,162.96,0.00,0.00
516900004003,0.00,376.19,0.00
516900005001,0.00,336.19,0.00
516900005002,0.00,434.80,0.00
516900005003,0.00,598.50,0.00
516900005004,0.00,450.06,0.00
517000301001,169.99,0.00,0.00
517000301002,602.68,0.00,0.00
517000301003,211.58,0.00,0.00
517000301004,38.14,0.00,0.00
517000303001,233.15,0.00,0.00
517000303002,133.45,0.00,0.00
517000303003,94.07,0.00,0.00
517000303004,90.38,0.00,0.00
517000303005,51.43,0.00,0.00
517000304001,262.55,0.00,0.00
517000304002,124.92,0.00,0.00
517000305001,102.49,0.00,0.00
517000305002,77.35,0.00,0.00
517000306001,118.48,0.00,0.00
517000306002,116.14,0.00,0.00
517000308001,284.11,0.00,0.00
517000308002,47.11,0.00,0.00
517000308003,68.71,0.00,0.00
517000309001,273.44,0.00,0.00
517000309002,149.07,0.00,0.00
517000311001,156.23,0.00,0.00
517000311002,657.93,0.00,0.00
517000311003,43.82,0.00,0.00
517000312001,211.16,0.00,0.00
517000312002,353.60,0.00,0.00
517000313001,185.12,0.00,0.00
517000313002,127.70,0.00,0.00
517000313003,240.90,0.00,0.00
517000314001,347.26,0.00,0.00
517000314002,224.28,0.00,0.00
517000314003,324.59,0.00,0.00
517000314004,202.73,0.00,0.00
517000315001,539.89,0.00,0.00
517000315002,127.94,0.00,0.00
517000315003,496.65,0.00,0.00
517000316021,319.84,0.00,0.00
517000316022,301.29,0.00,0.00
517000316023,256.36,0.00,0.00
517000316031,247.67,0.00,0.00
517000316032,275.61,0.00,0.00
517000316041,65.97,0.00,0.00
517000316042,99.52,0.00,0.00
517000316043,151.34,0.00,0.00
517000317011,413.90,0.00,0.00
517000317012,141.75,0.00,0.00
517000317021,181.31,0.00,0.00
517000317022,299.17,0.00,0.00
517000317023,98.82,0.00,0.00
517000318001,499.44,0.00,0.00
517000318002,757.19,0.00,0.00
517000319011,348.27,0.00,0.00
517000319012,609.57,0.00,0.00
517000319021,293.09,0.00,0.00
517000319022,470.61,0.00,0.00
517000319023,179.02,0.00,0.00
517000320011,330.64,0.00,0.00
517000320012,472.25,0.00,0.00
517000320021,157.30,0.00,0.00
517000320022,299.50,0.00,0.00
517000320023,312.85,0.00,0.00
517000320024,328.39,0.00,0.00
517000320051,181.53,0.00,0.00
517000320052,169.24,0.00,0.00
517000320061,140.37,0.00,0.00
517000320062,149.43,0.00,0.00
517000320063,117.34,0.00,0.00
517000320071,232.48,0.00,0.00
517000320072,110.60,0.00,0.00
517000320073,263.34,0.00,0.00
517000321131,1480.06,0.00,0.00
517000321132,129.87,0.00,0.00
517000321133,276.01,0.00,0.00
517000321141,438.19,0.00,0.00
517000321171,243.27,0.00,0.00
517000321172,243.14,0.00,0.00
517000321173,114.36,0.00,0.00
517000321231,226.24,0.00,0.00
517000321232,205.85,0.00,0.00
517000321233,348.98,0.00,0.00
517000321241,466.64,0.00,0.00
517000321242,398.67,0.00,0.00
517000321261,356.52,0.00,0.00
517000321262,188.88,0.00,0.00
517000321281,117.30,0.00,0.00
517000321282,169.00,0.00,0.00
517000321283,1270.91,0.00,0.00
517000321291,216.56,0.00,0.00
517000321292,189.30,0.00,0.00
517000321301,215.58,0.00,0.00
517000321302,275.17,0.00,0.00
517000321303,267.67,0.00,0.00
517000321311,135.38,0.00,0.00
517000321312,253.67,0.00,0.00
517000321313,65.21,0.00,0.00
517000321314,145.30,0.00,0.00
517000321321,218.16,0.00,0.00
517000321322,94.78,0.00,0.00
517000321323,156.43,0.00,0.00
517000321324,63.84,0.00,0.00
517000321325,115.02,0.00,0.00
517000321331,182.99,0.00,0.00
517000321332,36.08,0.00,0.00
517000321341,72.24,0.00,0.00
517000321342,120.91,0.00,0.00
517000322111,522.12,0.00,0.00
517000322112,303.31,0.00,0.00
517000322113,320.60,0.00,0.00
517000322114,403.34,0.00,0.00
517000322121,91.85,0.00,0.00
517000322122,110.93,0.00,0.00
517000322123,169.71,0.00,0.00
517000322231,81.80,0.00,0.00
517000322232,73.71,0.00,0.00
517000322233,124.15,0.00,0.00
517000322251,170.19,0.00,0.00
517000322252,52.12,0.00,0.00
517000322253,192.03,0.00,0.00
517000322261,188.01,0.00,0.00
517000322262,132.84,0.00,0.00
517000322263,186.84,0.00,0.00
517000322271,221.33,0.00,0.00
517000322272,66.59,0.00,0.00
517000322273,255.47,0.00,0.00
517000322281,170.16,0.00,0.00
517000322282,169.28,0.00,0.00
517000323001,2373.50,0.00,0.00
517000323002,2658.48,0.00,0.00
517000323003,166.00,0.00,0.00
517000323004,1069.11,0.00,0.00
517000323005,0.00,571.29,0.00
517000324001,1172.22,0.00,0.00
517000324002,742.67,0.00,0.00
517000324003,365.91,0.00,0.00
517100001001,115.99,0.00,0.00
517100001002,113.03,0.00,0.00
517100002011,78.69,0.00,0.00
517100002012,84.20,0.00,0.00
517100002021,95.00,0.00,0.00
517100002022,84.84,0.00,0.00
517100002023,71.91,0.00,0.00
517100002024,70.82,0.00,0.00
517100003001,251.46,0.00,0.00
517100003002,60.14,0.00,0.00
517100003003,112.28,0.00,0.00
517100004001,102.81,0.00,0.00
517100004002,52.26,0.00,0.00
517100004003,112.33,0.00,0.00
517100005001,54.92,0.00,0.00
517100005002,113.37,0.00,0.00
517100005003,56.98,0.00,0.00
517100005004,44.22,0.00,0.00
517100006001,64.48,0.00,0.00
517100006002,111.29,0.00,0.00
517100006003,37.75,0.00,0.00
517100006004,95.00,0.00,0.00
517100007001,99.53,0.00,0.00
517100007002,221.47,0.00,0.00
517100008001,156.42,0.00,0.00
517100008002,76.19,0.00,0.00
517100009011,152.58,0.00,0.00
517100009012,145.89,0.00,0.00
517100009013,203.88,0.00,0.00
517100009014,41.26,0.00,0.00
517100009015,296.18,0.00,0.00
517100009021,4254.85,0.00,0.00
517100011001,84.48,0.00,0.00
517100011002,77.35,0.00,0.00
517100012001,298.34,0.00,0.00
517100012002,92.03,0.00,0.00
517100012003,94.79,0.00,0.00
517100013001,44.96,0.00,0.00
517100013002,117.11,0.00,0.00
517100014001,66.76,0.00,0.00
517100014002,88.21,0.00,0.00
517100014003,170.15,0.00,0.00
517100015001,67.00,0.00,0.00
517100015002,145.84,0.00,0.00
517100016001,42.20,0.00,0.00
517100016002,73.95,0.00,0.00
517100017001,144.50,0.00,0.00
517100017002,106.27,0.00,0.00
517100020001,226.64,0.00,0.00
517100021001,242.70,0.00,0.00
517100022001,217.52,0.00,0.00
517100022002,148.84,0.00,0.00
517100023001,147.12,0.00,0.00
517100023002,86.11,0.00,0.00
517100024001,161.17,0.00,0.00
517100024002,95.24,0.00,0.00
517100024003,92.88,0.00,0.00
517100025001,226.85,0.00,0.00
517100025002,115.92,0.00,0.00
517100026001,114.33,0.00,0.00
517100026002,27.69,0.00,0.00
517100026003,61.47,0.00,0.00
517100027001,48.14,0.00,0.00
517100027002,93.40,0.00,0.00
517100027003,103.88,0.00,0.00
517100028001,68.29,0.00,0.00
517100028002,52.74,0.00,0.00
517100028003,81.59,0.00,0.00
517100028004,105.87,0.00,0.00
517100029001,81.89,0.00,0.00
517100029002,134.90,0.00,0.00
517100029003,41.19,0.00,0.00
517100029004,54.14,0.00,0.00
517100030001,157.77,0.00,0.00
517100030002,70.61,0.00,0.00
517100031001,122.04,0.00,0.00
517100031002,58.65,0.00,0.00
517100031003,98.92,0.00,0.00
517100032001,66.08,0.00,0.00
517100032002,69.32,0.00,0.00
517100032003,70.90,0.00,0.00
517100033001,179.90,0.00,0.00
517100033002,135.93,0.00,0.00
517100034001,159.64,0.00,0.00
517100034002,98.13,0.00,0.00
517100035011,23.51,0.00,0.00
517100035012,62.95,0.00,0.00
517100035013,133.10,0.00,0.00
517100035014,51.95,0.00,0.00
517100036001,211.04,0.00,0.00
517100037001,62.11,0.00,0.00
517100037002,90.00,0.00,0.00
517100038001,99.76,0.00,0.00
517100038002,77.98,0.00,0.00
517100038003,92.68,0.00,0.00
517100040011,92.80,0.00,0.00
517100040021,45.37,0.00,0.00
517100040022,24.73,0.00,0.00
517100040023,238.71,0.00,0.00
517100041001,101.21,0.00,0.00
517100042001,70.95,0.00,0.00
517100042002,43.05,0.00,0.00
517100043001,54.57,0.00,0.00
517100043002,87.62,0.00,0.00
517100043003,69.11,0.00,0.00
517100043004,75.54,0.00,0.00
517100044001,46.55,0.00,0.00
517100044002,66.77,0.00,0.00
517100044003,48.85,0.00,0.00
517100045001,190.26,0.00,0.00
517100046001,163.86,0.00,0.00
517100046002,113.32,0.00,0.00
517100047001,156.33,0.00,0.00
517100047002,183.62,0.00,0.00
517100048001,177.25,0.00,0.00
517100048002,23.95,0.00,0.00
517100049001,118.60,0.00,0.00
517100049002,19.91,0.00,0.00
517100049003,160.29,0.00,0.00
517100050001,394.96,0.00,0.00
517100050002,113.70,0.00,0.00
517100050003,110.12,0.00,0.00
517100051001,304.73,0.00,0.00
517100051002,153.15,0.00,0.00
517100051003,27.25,0.00,0.00
517100051004,138.48,0.00,0.00
517100055001,356.19,0.00,0.00
517100055002,45.72,0.00,0.00
517100055003,70.21,0.00,0.00
517100056011,85.02,0.00,0.00
517100056012,88.86,0.00,0.00
517100056013,124.04,0.00,0.00
517100056014,205.43,0.00,0.00
517100056021,159.46,0.00,0.00
517100056022,120.60,0.00,0.00
517100056023,105.47,0.00,0.00
517100057011,134.98,0.00,0.00
517100057012,116.30,0.00,0.00
517100057013,140.64,0.00,0.00
517100057014,137.42,0.00,0.00
517100057021,229.74,0.00,0.00
517100057022,208.84,0.00,0.00
517100058001,83.27,0.00,0.00
517100058002,163.88,0.00,0.00
517100058003,140.88,0.00,0.00
517100059011,60.45,0.00,0.00
517100059012,156.39,0.00,0.00
517100059013,41.58,0.00,0.00
517100059014,106.53,0.00,0.00
517100059021,84.01,0.00,0.00
517100059022,216.28,0.00,0.00
517100059023,108.56,0.00,0.00
517100059024,94.03,0.00,0.00
517100059031,258.01,0.00,0.00
517100059032,100.18,0.00,0.00
517100060001,103.21,0.00,0.00
517100060002,130.34,0.00,0.00
517100060003,176.06,0.00,0.00
517100061001,227.55,0.00,0.00
517100061002,175.13,0.00,0.00
517100061003,121.63,0.00,0.00
517100061004,167.48,0.00,0.00
517100061005,79.27,0.00,0.00
517100062001,218.55,0.00,0.00
517100062002,272.76,0.00,0.00
517100064001,378.66,0.00,0.00
517100064002,184.61,0.00,0.00
517100065011,99.08,0.00,0.00
517100065012,77.81,0.00,0.00
517100065013,40.56,0.00,0.00
517100065021,47.23,0.00,0.00
517100065022,133.32,0.00,0.00
517100065023,27.05,0.00,0.00
517100065024,98.35,0.00,0.00
517100066011,190.68,0.00,0.00
517100066021,101.25,0.00,0.00
517100066022,230.28,0.00,0.00
517100066031,185.01,0.00,0.00
517100066032,167.86,0.00,0.00
517100066041,73.71,0.00,0.00
517100066042,134.12,0.00,0.00
517100066051,208.76,0.00,0.00
517100066052,256.03,0.00,0.00
517100066061,126.21,0.00,0.00
517100066062,225.10,0.00,0.00
517100066063,86.05,0.00,0.00
517100066064,89.10,0.00,0.00
517100066071,215.35,0.00,0.00
517100066072,162.38,0.00,0.00
517100066073,111.00,0.00,0.00
517100068001,697.14,0.00,0.00
517100069011,267.49,0.00,0.00
517100069012,440.85,0.00,0.00
517100069013,353.83,0.00,0.00
517100069021,410.03,0.00,0.00
517100069022,242.49,0.00,0.00
517100070011,404.50,0.00,0.00
517100070021,245.52,0.00,0.00
517100070022,398.14,0.00,0.00
517109801001,545.88,0.00,0.00
517109802001,528.88,0.00,0.00
517109803001,1095.81,0.00,0.00
517109900000,0.00,0.00,0.00
517209601001,0.00,1262.35,0.00
517209601002,0.00,1022.03,0.00
517209601003,159.97,0.00,0.00
517209601004,0.00,2027.91,0.00
517308101001,493.08,0.00,0.00
517308101002,0.00,516.90,0.00
517308103001,114.89,0.00,0.00
517308103002,210.87,0.00,0.00
517308103003,471.08,0.00,0.00
517308104001,137.15,0.00,0.00
517308104002,142.33,0.00,0.00
517308105001,198.88,0.00,0.00
517308105002,206.13,0.00,0.00
517308105003,400.44,0.00,0.00
517308105004,241.52,0.00,0.00
517308106001,191.99,0.00,0.00
517308106002,115.33,0.00,0.00
517308107001,154.75,0.00,0.00
517308107002,178.86,0.00,0.00
517308109001,313.67,0.00,0.00
517308109002,155.93,0.00,0.00
517308109003,260.93,0.00,0.00
517308110001,1664.49,0.00,0.00
517308110002,138.86,0.00,0.00
517308110003,355.14,0.00,0.00
517308111001,206.52,0.00,0.00
517308111002,0.00,280.95,0.00
517308111003,0.00,2093.39,0.00
517308112001,0.00,909.39,0.00
517308112002,0.00,471.85,0.00
517308112003,1885.29,0.00,0.00
517308113001,213.77,0.00,0.00
517308113002,152.54,0.00,0.00
517308113003,177.51,0.00,0.00
517308113004,129.15,0.00,0.00
517353401001,816.42,0.00,0.00
517353401002,619.62,0.00,0.00
517353402001,459.84,0.00,0.00
517353402002,347.80,0.00,0.00
517353402003,433.13,0.00,0.00
517353402004,658.76,0.00,0.00
517353402005,377.34,0.00,0.00
517353403001,776.68,0.00,0.00
517353403002,0.00,492.70,0.00
517353403003,421.92,0.00,0.00
517359901000,0.00,0.00,0.00
517402102001,101.17,0.00,0.00
517402102002,523.94,0.00,0.00
517402103001,118.71,0.00,0.00
517402103002,131.18,0.00,0.00
517402103003,103.13,0.00,0.00
517402104001,203.81,0.00,0.00
517402105001,247.83,0.00,0.00
517402106001,150.25,0.00,0.00
517402106002,87.31,0.00,0.00
517402109001,160.46,0.00,0.00
517402109002,42.90,0.00,0.00
517402109003,84.08,0.00,0.00
517402111001,93.02,0.00,0.00
517402111002,310.34,0.00,0.00
517402114001,116.36,0.00,0.00
517402114002,98.89,0.00,0.00
517402115001,172.93,0.00,0.00
517402115002,105.76,0.00,0.00
517402116001,107.80,0.00,0.00
517402116002,122.58,0.00,0.00
517402116003,127.31,0.00,0.00
517402116004,187.80,0.00,0.00
517402116005,116.33,0.00,0.00
517402117001,173.41,0.00,0.00
517402117002,188.05,0.00,0.00
517402117003,166.72,0.00,0.00
517402118001,93.40,0.00,0.00
517402118002,146.87,0.00,0.00
517402118003,77.07,0.00,0.00
517402118004,69.77,0.00,0.00
517402119001,90.64,0.00,0.00
517402119002,127.08,0.00,0.00
517402120001,76.03,0.00,0.00
517402120002,130.05,0.00,0.00
517402121001,199.64,0.00,0.00
517402121002,79.17,0.00,0.00
517402123001,361.87,0.00,0.00
517402123002,78.75,0.00,0.00
517402123003,124.57,0.00,0.00
517402123004,71.78,0.00,0.00
517402124001,227.41,0.00,0.00
517402124002,213.69,0.00,0.00
517402124003,58.81,0.00,0.00
517402125001,534.36,0.00,0.00
517402126001,336.89,0.00,0.00
517402126002,108.07,0.00,0.00
517402126003,93.78,0.00,0.00
517402127011,418.94,0.00,0.00
517402127012,111.83,0.00,0.00
517402127013,329.07,0.00,0.00
517402127014,128.12,0.00,0.00
517402127021,201.01,0.00,0.00
517402127022,228.35,0.00,0.00
517402128011,194.17,0.00,0.00
517402128012,124.31,0.00,0.00
517402128013,268.41,0.00,0.00
517402128021,298.71,0.00,0.00
517402128022,477.23,0.00,0.00
517402129001,272.69,0.00,0.00
517402129002,223.60,0.00,0.00
517402129003,171.23,0.00,0.00
517402129004,384.30,0.00,0.00
517402130011,3554.82,0.00,0.00
517402130012,373.41,0.00,0.00
517402130013,336.51,0.00,0.00
517402130014,241.70,0.00,0.00
517402130015,1163.67,0.00,0.00
517402130021,232.08,0.00,0.00
517402130022,289.72,0.00,0.00
517402130023,389.22,0.00,0.00
517402131011,269.70,0.00,0.00
517402131012,108.96,0.00,0.00
517402131013,224.07,0.00,0.00
517402131031,204.76,0.00,0.00
517402131032,150.58,0.00,0.00
517402131033,256.23,0.00,0.00
517402131034,245.17,0.00,0.00
517402131035,178.51,0.00,0.00
517402131041,296.25,0.00,0.00
517402131042,342.74,0.00,0.00
517402132001,194.47,0.00,0.00
517402132002,109.44,0.00,0.00
517409801001,650.81,0.00,0.00
517500101011,328.19,0.00,0.00
517500101012,196.87,0.00,0.00
517500101013,0.00,681.37,0.00
517500101021,65.35,0.00,0.00
517500101022,0.00,239.12,0.00
517500101023,0.00,1219.01,0.00
517500102011,0.00,635.73,0.00
517500102012,0.00,1457.82,0.00
517500102021,0.00,368.79,368.79
517500102022,242.76,0.00,0.00
517500102023,240.06,0.00,0.00
517600102011,105.35,0.00,0.00
517600102012,172.71,0.00,0.00
517600102021,262.91,0.00,0.00
517600102022,173.88,0.00,0.00
517600103001,204.90,0.00,0.00
517600104011,187.17,0.00,0.00
517600104012,154.86,0.00,0.00
517600104021,167.08,0.00,0.00
517600104022,241.36,0.00,0.00
517600104023,141.83,0.00,0.00
517600105001,90.23,0.00,0.00
517600105002,106.64,0.00,0.00
517600106001,217.81,0.00,0.00
517600107001,117.75,0.00,0.00
517600107002,66.02,0.00,0.00
517600107003,73.18,0.00,0.00
517600108001,129.85,0.00,0.00
517600108002,133.57,0.00,0.00
517600108003,81.09,0.00,0.00
517600109001,145.65,0.00,0.00
517600109002,62.78,0.00,0.00
517600109003,43.00,0.00,0.00
517600109004,184.07,0.00,0.00
517600110001,150.63,0.00,0.00
517600110002,83.55,0.00,0.00
517600110003,74.05,0.00,0.00
517600111001,93.95,0.00,0.00
517600111002,202.79,0.00,0.00
517600111003,88.61,0.00,0.00
517600111004,211.57,0.00,0.00
517600201001,244.00,0.00,0.00
517600202001,166.05,0.00,0.00
517600202002,80.14,0.00,0.00
517600203001,88.40,0.00,0.00
517600203002,111.88,0.00,0.00
517600204001,55.09,0.00,0.00
517600204002,46.59,0.00,0.00
517600204003,204.38,0.00,0.00
517600204004,60.75,0.00,0.00
517600204005,48.56,0.00,0.00
517600205011,67.01,0.00,0.00
517600205012,136.60,0.00,0.00
517600205021,49.43,0.00,0.00
517600205022,20.60,0.00,0.00
517600205023,41.09,0.00,0.00
517600206001,67.59,0.00,0.00
517600206002,43.14,0.00,0.00
517600207001,50.40,0.00,0.00
517600207002,70.73,0.00,0.00
517600208001,48.67,0.00,0.00
517600208002,127.27,0.00,0.00
517600209001,61.06,0.00,0.00
517600209002,73.00,0.00,0.00
517600209003,199.15,0.00,0.00
517600209004,328.58,0.00,0.00
517600210001,109.51,0.00,0.00
517600210002,84.58,0.00,0.00
517600211001,317.80,0.00,0.00
517600212001,224.93,0.00,0.00
517600301001,85.34,0.00,0.00
517600301002,68.45,0.00,0.00
517600302001,38.68,0.00,0.00
517600302002,179.52,0.00,0.00
517600302003,61.35,0.00,0.00
517600302004,38.49,0.00,0.00
517600305011,54.25,0.00,0.00
517600305012,32.01,0.00,0.00
517600305013,41.60,0.00,0.00
517600305021,244.84,0.00,0.00
517600305022,90.64,0.00,0.00
517600402011,80.72,0.00,0.00
517600402012,43.69,0.00,0.00
517600402021,312.01,0.00,0.00
517600402022,548.48,0.00,0.00
